"Method","Metric","K","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","scenario"
"V-PCA","Hausdorff",10,0.806475609756098,0.119742547425474,0.809018641050921,0.138552883411097,0.2475,0.0445,7,"III"
"V-PCA","Hausdorff",20,0.798843657817109,0.0897551622418878,0.79776553561863,0.124542155283452,0.349,0.0605,7,"III"
"V-PCA","Hausdorff",40,0.791711917562724,0.0550170250896057,0.783155158917678,0.110681837942752,0.466125,0.073875,7,"III"
"MR-PCA","Hausdorff",5,0.557809895833333,-3.64583333333224e-05,0.562798288599324,-0.00933789954337894,0.039,-0.003,7,"III"
"MR-PCA","Hausdorff",10,0.556915989159892,-0.00445528455284538,0.557174439236914,-0.00939599394633339,0.0625,-0.0015,7,"III"
"MR-PCA","Hausdorff",20,0.562823008849558,0.00328318584070797,0.552202209466394,-0.00640291432793483,0.123,-0.004,7,"III"
"MR-PCA","Hausdorff",40,0.576625896057348,0.000517025089605716,0.545310263876604,-0.00611730008978245,0.22625,0.00275,7,"III"
"SPCA","Hausdorff",5,0.8156328125,0.144484375,0.820209841481977,0.15040891710287,0.172,0.029,7,"III"
"SPCA","Hausdorff",10,0.807448509485095,0.123292682926829,0.810361847177712,0.140089636270645,0.247,0.037,7,"III"
"SPCA","Hausdorff",20,0.799578171091445,0.0947463126843658,0.799114975609952,0.126586366434032,0.35025,0.0565,7,"III"
"SPCA","Hausdorff",40,0.794822580645161,0.055326164874552,0.785024519407541,0.111790557383979,0.47,0.07525,7,"III"
"IMDS","Hausdorff",5,0.509854166666667,0.02146875,0.50568558117088,0.0229411218769722,0.033,-0.008,7,"III"
"IMDS","Hausdorff",10,0.513989159891599,0.0071219512195122,0.504862534808932,0.0158707064913643,0.058,-0.0085,7,"III"
"IMDS","Hausdorff",20,0.523917404129793,0.00294690265486719,0.503685177804476,0.0133754170489707,0.108,0.00174999999999999,7,"III"
"IMDS","Hausdorff",40,0.544624551971326,0.00435483870967746,0.500567802503659,0.0129750286970671,0.202875,0.00325,7,"III"
"Int-UMAP","Hausdorff",5,0.919677083333333,0.0202708333333333,0.925668225860341,0.0252429743475517,0.439,0.033,7,"III"
"Int-UMAP","Hausdorff",10,0.892771002710027,0.0199756097560976,0.909235930423303,0.0241746436772466,0.479,0.0225,7,"III"
"Int-UMAP","Hausdorff",20,0.85838790560472,0.00752212389380535,0.888442584430372,0.0195718150086586,0.486,0.03275,7,"III"
"Int-UMAP","Hausdorff",40,0.828009856630824,-0.00462544802867382,0.86545038205017,0.0149121432812136,0.543125,0.02225,7,"III"
"C-PCA","Ichino-Yaguchi",5,0.81109375,0.152760416666667,0.817935831755578,0.15592623528975,0.158,0.036,7,"III"
"C-PCA","Ichino-Yaguchi",10,0.810517615176152,0.129051490514905,0.810739391953982,0.144898184527984,0.243,0.0335,7,"III"
"C-PCA","Ichino-Yaguchi",20,0.802610619469027,0.093575221238938,0.799623766733625,0.130017475425748,0.35425,0.0585,7,"III"
"C-PCA","Ichino-Yaguchi",40,0.795767025089606,0.059478494623656,0.785149787410633,0.116179954501624,0.47,0.0755,7,"III"
"V-PCA","Ichino-Yaguchi",5,0.8105625,0.151822916666667,0.81687390949252,0.156373946616179,0.16,0.03,7,"III"
"V-PCA","Ichino-Yaguchi",10,0.80819918699187,0.129222222222222,0.809354354055768,0.145023618789253,0.24,0.023,7,"III"
"V-PCA","Ichino-Yaguchi",20,0.800509587020649,0.0918746312684365,0.798281351494345,0.129345032624783,0.355,0.056,7,"III"
"V-PCA","Ichino-Yaguchi",40,0.793138440860215,0.0583629032258065,0.783610878074674,0.115536970372297,0.46725,0.069125,7,"III"
"MR-PCA","Ichino-Yaguchi",5,0.4997421875,-0.00121354166666665,0.500948602294242,-0.0147460741730705,0.029,0.003,7,"III"
"MR-PCA","Ichino-Yaguchi",10,0.511246612466125,-0.000140921409214068,0.502086908422593,-0.0122987431454924,0.057,-0.005,7,"III"
"MR-PCA","Ichino-Yaguchi",20,0.516796460176991,-0.00126548672566373,0.499401448236727,-0.010641949740914,0.09725,0.00175,7,"III"
"MR-PCA","Ichino-Yaguchi",40,0.536979390681004,-0.0039408602150538,0.495683876299484,-0.00999378686234625,0.196,0.00600000000000001,7,"III"
"SPCA","Ichino-Yaguchi",5,0.81109375,0.152760416666667,0.817935831755578,0.15592623528975,0.158,0.036,7,"III"
"SPCA","Ichino-Yaguchi",10,0.810517615176152,0.129051490514905,0.810739391953982,0.144898184527984,0.243,0.0335,7,"III"
"SPCA","Ichino-Yaguchi",20,0.802610619469027,0.093575221238938,0.799623766733625,0.130017475425748,0.35425,0.0585,7,"III"
"SPCA","Ichino-Yaguchi",40,0.795767025089606,0.059478494623656,0.785149787410633,0.116179954501624,0.47,0.0755,7,"III"
"IMDS","Ichino-Yaguchi",5,0.5123984375,0.0102031250000001,0.506334966774325,0.00619630990830455,0.032,-0.006,7,"III"
"IMDS","Ichino-Yaguchi",10,0.512766937669377,0.00607046070460704,0.504333276815699,0.00530973408104068,0.052,-0.0065,7,"III"
"IMDS","Ichino-Yaguchi",20,0.524469026548673,-0.000168141592920223,0.503290984402178,0.00308113138385097,0.10525,-0.00475,7,"III"
"IMDS","Ichino-Yaguchi",40,0.544538978494624,0.00535931899641573,0.499963385500675,0.0043732533107852,0.2,0.003125,7,"III"
"Int-UMAP","Ichino-Yaguchi",5,0.925057291666667,0.0165937500000001,0.93018524705795,0.0245472769796191,0.467,0.049,7,"III"
"Int-UMAP","Ichino-Yaguchi",10,0.902478319783198,0.0164688346883469,0.915523180603148,0.0230289370288889,0.509,0.0365,7,"III"
"Int-UMAP","Ichino-Yaguchi",20,0.865117994100295,0.00590560471976409,0.894313408209256,0.0184935328281123,0.50125,0.02475,7,"III"
"Int-UMAP","Ichino-Yaguchi",40,0.830932347670251,-0.00580017921146958,0.870654367779225,0.0138508658890836,0.54775,0.012875,7,"III"
"C-PCA","Wasserstein",5,0.816119791666667,0.145729166666667,0.817007554664588,0.162266956231206,0.168,0.036,7,"III"
"C-PCA","Wasserstein",10,0.809109756097561,0.125628726287263,0.808703591870113,0.150075869691267,0.247,0.0455,7,"III"
"C-PCA","Wasserstein",20,0.802152654867257,0.0893407079646018,0.797902354038816,0.13404167602455,0.3545,0.07175,7,"III"
"C-PCA","Wasserstein",40,0.795573028673835,0.0597051971326165,0.783721126014747,0.120300021454641,0.4705,0.081125,7,"III"
"V-PCA","Wasserstein",5,0.814158854166667,0.146994791666667,0.817512157998292,0.158933437279578,0.165,0.024,7,"III"
"V-PCA","Wasserstein",10,0.807257452574526,0.125214092140921,0.808815043249945,0.146817237320338,0.2455,0.0415,7,"III"
"V-PCA","Wasserstein",20,0.799645280235988,0.0887713864306784,0.797706102504661,0.130850627162564,0.35075,0.068,7,"III"
"V-PCA","Wasserstein",40,0.792813620071685,0.0594014336917563,0.783157931123489,0.11762514616097,0.466875,0.079125,7,"III"
"MR-PCA","Wasserstein",5,0.536002604166667,0.0334114583333334,0.539692801722538,0.0296113152912351,0.037,0.002,7,"III"
"MR-PCA","Wasserstein",10,0.535639566395664,0.0191273712737128,0.535261899927504,0.0240610013668894,0.0605,0.001,7,"III"
"MR-PCA","Wasserstein",20,0.540509587020649,0.0165294985250737,0.530484008523493,0.0219525382199597,0.11075,0.00025,7,"III"
"MR-PCA","Wasserstein",40,0.556000448028674,0.00483960573476705,0.524131878632748,0.0178617897945127,0.212625,0.00924999999999999,7,"III"
"SPCA","Wasserstein",5,0.816119791666667,0.145729166666667,0.817007554664588,0.162266956231206,0.168,0.036,7,"III"
"SPCA","Wasserstein",10,0.809109756097561,0.125628726287263,0.808703591870113,0.150075869691267,0.247,0.0455,7,"III"
"SPCA","Wasserstein",20,0.802152654867257,0.0893407079646018,0.797902354038816,0.13404167602455,0.3545,0.07175,7,"III"
"SPCA","Wasserstein",40,0.795573028673835,0.0597051971326165,0.783721126014747,0.120300021454641,0.4705,0.081125,7,"III"
"IMDS","Wasserstein",5,0.513088541666667,0.0116770833333333,0.503208969075992,0.0111315291235104,0.041,-0.012,7,"III"
"IMDS","Wasserstein",10,0.51439701897019,-0.00116260162601622,0.502516552340563,0.00593370272142879,0.0615,-0.0015,7,"III"
"IMDS","Wasserstein",20,0.521376843657817,0.00398967551622431,0.50040385658343,0.00631805664754814,0.10325,0,7,"III"
"IMDS","Wasserstein",40,0.545045698924731,0.00450000000000006,0.49817629405163,0.00643819639265208,0.202875,0.003125,7,"III"
"Int-UMAP","Wasserstein",5,0.921916666666667,0.0213541666666667,0.925527620002227,0.0311194639343654,0.448,0.045,7,"III"
"Int-UMAP","Wasserstein",10,0.896968834688347,0.0206747967479675,0.910029526975309,0.0295351145458948,0.496,0.0395,7,"III"
"Int-UMAP","Wasserstein",20,0.865522861356932,0.00131415929203538,0.890724404168534,0.022148951989121,0.50075,0.04175,7,"III"
"Int-UMAP","Wasserstein",40,0.833584677419355,-0.00424641577060936,0.868358465162259,0.0178973457267586,0.554375,0.02,7,"III"
"C-PCA","Centers-Euclidean",5,0.846770833333333,0.140302083333333,0.846633905037681,0.144836655900806,0.199,0.045,7,"III"
"C-PCA","Centers-Euclidean",10,0.837594850948509,0.125921409214092,0.837800365062054,0.137435613505901,0.2765,0.0605,7,"III"
"C-PCA","Centers-Euclidean",20,0.83637610619469,0.102690265486726,0.828543360756854,0.127088210090641,0.35775,0.07325,7,"III"
"C-PCA","Centers-Euclidean",40,0.842885752688172,0.0738969534050179,0.816886753853845,0.11658691244406,0.504,0.1,7,"III"
"V-PCA","Centers-Euclidean",5,0.844299479166667,0.145036458333333,0.840216894977169,0.157514014181238,0.195,0.029,7,"III"
"V-PCA","Centers-Euclidean",10,0.83669647696477,0.127869918699187,0.833060314782292,0.146891111450682,0.273,0.0485,7,"III"
"V-PCA","Centers-Euclidean",20,0.833717551622419,0.10819616519174,0.824062850733366,0.136095283955332,0.354,0.064,7,"III"
"V-PCA","Centers-Euclidean",40,0.842573924731183,0.0738378136200716,0.813483643483897,0.123349891169116,0.503375,0.0975,7,"III"
"MR-PCA","Centers-Euclidean",5,0.846770833333333,0.140302083333333,0.846633905037681,0.144836655900806,0.199,0.045,7,"III"
"MR-PCA","Centers-Euclidean",10,0.837594850948509,0.125921409214092,0.837800365062054,0.137435613505901,0.2765,0.0605,7,"III"
"MR-PCA","Centers-Euclidean",20,0.83637610619469,0.102690265486726,0.828543360756854,0.127088210090641,0.35775,0.07325,7,"III"
"MR-PCA","Centers-Euclidean",40,0.842885752688172,0.0738969534050179,0.816886753853845,0.11658691244406,0.504,0.1,7,"III"
"SPCA","Centers-Euclidean",5,0.846770833333333,0.140302083333333,0.846633905037681,0.144836655900806,0.199,0.045,7,"III"
"SPCA","Centers-Euclidean",10,0.837594850948509,0.125921409214092,0.837800365062054,0.137435613505901,0.2765,0.0605,7,"III"
"SPCA","Centers-Euclidean",20,0.83637610619469,0.102690265486726,0.828543360756854,0.127088210090641,0.35775,0.07325,7,"III"
"SPCA","Centers-Euclidean",40,0.842885752688172,0.0738969534050179,0.816886753853845,0.11658691244406,0.504,0.1,7,"III"
"IMDS","Centers-Euclidean",5,0.508231770833333,0.00136979166666662,0.503565077774065,-0.00294669042580836,0.019,0.004,7,"III"
"IMDS","Centers-Euclidean",10,0.516527100271003,-2.98102981030057e-05,0.504451676026964,-0.00270624924555934,0.049,0.0065,7,"III"
"IMDS","Centers-Euclidean",20,0.525711651917404,-0.00479203539823014,0.50301176301549,-0.0035746779158754,0.09875,0.00175,7,"III"
"IMDS","Centers-Euclidean",40,0.539144265232975,0.0114086021505376,0.498119721611644,5.65520399797848e-05,0.199625,-0.00375,7,"III"
"Int-UMAP","Centers-Euclidean",5,0.5013515625,-0.021453125,0.503759327319301,-0.00532427516055978,0.026,0,7,"III"
"Int-UMAP","Centers-Euclidean",10,0.50560298102981,-0.0189783197831979,0.501337831718394,-0.00778314811597419,0.052,-0.0015,7,"III"
"Int-UMAP","Centers-Euclidean",20,0.51420796460177,-0.0109882005899705,0.498465156148839,-0.00633171138857058,0.09375,-0.00175,7,"III"
"Int-UMAP","Centers-Euclidean",40,0.536112007168459,-0.00769354838709668,0.494923660117892,-0.00568259666971338,0.19775,-0.002375,7,"III"
"C-PCA","Int-Euclidean",5,0.999786458333333,-4.16666666667176e-05,0.996759847050525,-0.000171511304154137,0.966,-0.027,8,"III"
"C-PCA","Int-Euclidean",10,0.99899593495935,0.000289972899728985,0.995902565691284,0.000143073345236925,0.9155,0.00750000000000001,8,"III"
"C-PCA","Int-Euclidean",20,0.994478613569322,0.00211061946902658,0.992370779136708,0.000705692499294853,0.8555,0.022,8,"III"
"C-PCA","Int-Euclidean",40,0.98923835125448,-0.00106630824372755,0.986011247502539,0.000594693201849445,0.8625,0.0335,8,"III"
"V-PCA","Int-Euclidean",5,0.999796875,-2.08333333333588e-05,0.996594275531796,-0.0001960129190333,0.966,-0.036,8,"III"
"V-PCA","Int-Euclidean",10,0.999051490514905,0.000222222222222235,0.995851876001705,0.000154247788660329,0.9225,0.037,8,"III"
"V-PCA","Int-Euclidean",20,0.993697640117994,0.00365486725663722,0.992013925455445,0.00114853555503344,0.84325,0.03425,8,"III"
"V-PCA","Int-Euclidean",40,0.98791353046595,0.00220519713261658,0.985279800312633,0.00140850617924914,0.845875,0.052375,8,"III"
"MR-PCA","Int-Euclidean",5,0.490958333333333,-0.0658229166666666,0.520815885213647,0.00986357055351378,0.021,0.008,8,"III"
"MR-PCA","Int-Euclidean",10,0.52509620596206,-0.000626016260162565,0.525523655072179,0.0218809033890346,0.051,0.002,8,"III"
"MR-PCA","Int-Euclidean",20,0.555705752212389,0.0253171091445428,0.529663556623069,0.0276544179222875,0.11375,0.002,8,"III"
"MR-PCA","Int-Euclidean",40,0.576603494623656,0.0276568100358423,0.526909274827574,0.0276545515353743,0.231375,0.001875,8,"III"
"SPCA","Int-Euclidean",5,0.999786458333333,-4.16666666667176e-05,0.996759847050525,-0.000171511304154137,0.966,-0.027,8,"III"
"SPCA","Int-Euclidean",10,0.99899593495935,0.000289972899728985,0.995902565691284,0.000143073345236925,0.9155,0.00750000000000001,8,"III"
"SPCA","Int-Euclidean",20,0.994478613569322,0.00211061946902658,0.992370779136708,0.000705692499294853,0.8555,0.022,8,"III"
"SPCA","Int-Euclidean",40,0.98923835125448,-0.00106630824372755,0.986011247502539,0.000594693201849445,0.8625,0.0335,8,"III"
"IMDS","Int-Euclidean",5,0.610330729166667,0.0765885416666667,0.627700560567249,0.123176300256153,0.023,0.004,8,"III"
"IMDS","Int-Euclidean",10,0.594315718157182,0.0217642276422765,0.611512720654265,0.0869497118647261,0.0675,-0.0035,8,"III"
"IMDS","Int-Euclidean",20,0.600177728613569,0.00547345132743371,0.604256771094371,0.0707865200211615,0.11975,-0.0105,8,"III"
"IMDS","Int-Euclidean",40,0.608876792114695,-0.0479955197132615,0.592529023867742,0.0473438580374207,0.211,-0.00824999999999999,8,"III"
"Int-UMAP","Int-Euclidean",5,0.395653645833333,-0.0325468750000001,0.377597449604633,-0.0134604818650926,0,0,8,"III"
"Int-UMAP","Int-Euclidean",10,0.415429539295393,-0.0294661246612467,0.387305307215209,-0.0161448309738966,0,0,8,"III"
"Int-UMAP","Int-Euclidean",20,0.46115191740413,0.00558702064896754,0.401406011816435,-0.00760651486580621,0.01075,-0.00275,8,"III"
"Int-UMAP","Int-Euclidean",40,0.534372311827957,0.0502912186379929,0.415678018588966,0.00379726033647165,0.146,-0.042625,8,"III"
"C-PCA","Hausdorff",5,0.8356640625,0.0971927083333334,0.836325871477893,0.114038311615993,0.175,0.037,8,"III"
"C-PCA","Hausdorff",10,0.827172086720867,0.0780243902439025,0.827108174054777,0.102684838830545,0.2625,0.0515,8,"III"
"C-PCA","Hausdorff",20,0.818553097345133,0.0559557522123894,0.815512498555659,0.0904877438143936,0.3625,0.0495,8,"III"
"C-PCA","Hausdorff",40,0.809094086021505,0.0346182795698925,0.80015899167429,0.0803639793060449,0.476125,0.05325,8,"III"
"V-PCA","Hausdorff",5,0.827651041666667,0.115416666666667,0.829234231725879,0.128849352192152,0.158,0.025,8,"III"
"V-PCA","Hausdorff",10,0.823039295392954,0.0908265582655826,0.821297634423007,0.11601267390511,0.25,0.0545,8,"III"
"V-PCA","Hausdorff",20,0.818320796460177,0.0621047197640119,0.811102400875199,0.101687412076029,0.36075,0.0675,8,"III"
"V-PCA","Hausdorff",40,0.805621863799283,0.0449856630824373,0.795306612218615,0.0920023170901128,0.47325,0.063,8,"III"
"MR-PCA","Hausdorff",5,0.554002604166667,0.0204739583333333,0.561262482830308,0.0213188179827004,0.036,0.000999999999999999,8,"III"
"MR-PCA","Hausdorff",10,0.551252032520325,0.0169376693766937,0.555245199315369,0.0205613177958681,0.064,-5e-04,8,"III"
"MR-PCA","Hausdorff",20,0.559591445427729,0.0140737463126843,0.550678001932776,0.0186291543111434,0.11825,-0.00375,8,"III"
"MR-PCA","Hausdorff",40,0.577229390681004,0.00137455197132619,0.544609493265752,0.0149026183117068,0.22775,0.002,8,"III"
"SPCA","Hausdorff",5,0.8356640625,0.0971927083333334,0.836325871477893,0.114038311615993,0.175,0.037,8,"III"
"SPCA","Hausdorff",10,0.827172086720867,0.0780243902439025,0.827108174054777,0.102684838830545,0.2625,0.0515,8,"III"
"SPCA","Hausdorff",20,0.818553097345133,0.0559557522123894,0.815512498555659,0.0904877438143936,0.3625,0.0495,8,"III"
"SPCA","Hausdorff",40,0.809094086021505,0.0346182795698925,0.80015899167429,0.0803639793060449,0.476125,0.05325,8,"III"
"IMDS","Hausdorff",5,0.5143203125,0.0163177083333332,0.509791457846085,0.0106086423877937,0.022,0.003,8,"III"
"IMDS","Hausdorff",10,0.518861788617886,0.0188184281842818,0.509006650241665,0.0123212769357116,0.045,0.0025,8,"III"
"IMDS","Hausdorff",20,0.53308185840708,0.0115265486725663,0.508612832966643,0.0106342330191236,0.10525,0.00725,8,"III"
"IMDS","Hausdorff",40,0.554081093189964,0.0118234767025089,0.505796430650706,0.01061317638778,0.208125,0.00962499999999999,8,"III"
"Int-UMAP","Hausdorff",5,0.92434375,0.0250104166666667,0.933498347997179,0.0201529494747002,0.447,-0.029,8,"III"
"Int-UMAP","Hausdorff",10,0.90040108401084,0.0190514905149052,0.917407187228968,0.0190099087275089,0.4935,-0.00999999999999998,8,"III"
"Int-UMAP","Hausdorff",20,0.868676253687316,0.0104646017699115,0.897373300744687,0.0153338221467267,0.51175,-0.004,8,"III"
"Int-UMAP","Hausdorff",40,0.829438172043011,0.0058835125448029,0.87292172316019,0.0130937250182153,0.542125,-0.00800000000000001,8,"III"
"C-PCA","Ichino-Yaguchi",5,0.836182291666667,0.10290625,0.838442291272228,0.11450681219141,0.192,0.045,8,"III"
"C-PCA","Ichino-Yaguchi",10,0.828670731707317,0.0771571815718157,0.829364619681673,0.101484857809307,0.2715,0.055,8,"III"
"C-PCA","Ichino-Yaguchi",20,0.818148230088496,0.0527153392330384,0.817328538792464,0.0886527402901605,0.36325,0.061,8,"III"
"C-PCA","Ichino-Yaguchi",40,0.810971774193548,0.0378557347670252,0.802347700760887,0.0800170154638642,0.48325,0.05525,8,"III"
"V-PCA","Ichino-Yaguchi",5,0.8288828125,0.118515625,0.827958755614953,0.135002784274418,0.161,0.042,8,"III"
"V-PCA","Ichino-Yaguchi",10,0.821607046070461,0.0955826558265583,0.819797188910542,0.121507604412841,0.259,0.0525,8,"III"
"V-PCA","Ichino-Yaguchi",20,0.814230825958702,0.0646356932153392,0.809113051507885,0.106154481000102,0.35575,0.0665,8,"III"
"V-PCA","Ichino-Yaguchi",40,0.808068548387097,0.0462249103942652,0.794937866056963,0.0957644040700374,0.479875,0.062125,8,"III"
"MR-PCA","Ichino-Yaguchi",5,0.513856770833333,0.0201510416666666,0.515345250027843,0.0194253257601069,0.027,-0.004,8,"III"
"MR-PCA","Ichino-Yaguchi",10,0.51350406504065,0.00829268292682928,0.511797661984076,0.0146704847468673,0.05,0,8,"III"
"MR-PCA","Ichino-Yaguchi",20,0.526442477876106,0.0132359882005899,0.509981619631396,0.0149881940747146,0.10075,5e-04,8,"III"
"MR-PCA","Ichino-Yaguchi",40,0.544530017921147,0.000438172043010887,0.505504172570098,0.0115714049815008,0.20375,0.00787499999999999,8,"III"
"SPCA","Ichino-Yaguchi",5,0.836182291666667,0.10290625,0.838442291272228,0.11450681219141,0.192,0.045,8,"III"
"SPCA","Ichino-Yaguchi",10,0.828670731707317,0.0771571815718157,0.829364619681673,0.101484857809307,0.2715,0.055,8,"III"
"SPCA","Ichino-Yaguchi",20,0.818148230088496,0.0527153392330384,0.817328538792464,0.0886527402901605,0.36325,0.061,8,"III"
"SPCA","Ichino-Yaguchi",40,0.810971774193548,0.0378557347670252,0.802347700760887,0.0800170154638642,0.48325,0.05525,8,"III"
"IMDS","Ichino-Yaguchi",5,0.5111328125,0.00205729166666668,0.509044715447154,-0.000757137023425059,0.025,-0.007,8,"III"
"IMDS","Ichino-Yaguchi",10,0.514674796747967,0.014910569105691,0.507838592962089,0.00527480827613541,0.0425,0.001,8,"III"
"IMDS","Ichino-Yaguchi",20,0.530910029498525,0.0135663716814161,0.508053311617976,0.00612128139482709,0.10775,0.0065,8,"III"
"IMDS","Ichino-Yaguchi",40,0.554100806451613,0.0101783154121864,0.505473902381686,0.00591931022126618,0.211,0.00662499999999999,8,"III"
"Int-UMAP","Ichino-Yaguchi",5,0.9311015625,0.0220572916666667,0.938363960351932,0.0197598099268664,0.487,-0.00199999999999997,8,"III"
