"scenario","replication","Method","Metric","space","anchor","block_id","block_size","candidate_ids","min_within_block_gap","max_within_block_gap","classification"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",43,360,2,"604;716",7.97105437211343e-15,7.97105437211343e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",43,361,2,"705;620",2.96811186739632e-15,2.96811186739632e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",43,381,2,"681;648",4.64212002171394e-15,4.64212002171394e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",45,350,2,"620;705",2.97461708043123e-15,2.97461708043123e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",45,400,2,"628;743",1.8847770566488e-15,1.8847770566488e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",46,289,2,"743;628",1.94852814439095e-15,1.94852814439095e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",46,340,2,"705;620",2.97591812303821e-15,2.97591812303821e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",49,302,2,"233;747",4.74273398332059e-15,4.74273398332059e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",49,361,2,"648;681",4.64385474518991e-15,4.64385474518991e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",49,381,2,"620;705",2.99239799605999e-15,2.99239799605999e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",49,382,2,"716;604",8.2347323404619e-15,8.2347323404619e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",49,430,2,"628;743",2.43728648374741e-15,2.43728648374741e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",50,371,2,"740;553",1.20597976049908e-14,1.20597976049908e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",50,372,2,"648;681",4.64558946866589e-15,4.64558946866589e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",50,379,2,"539;588",1.48943357647369e-14,1.48943357647369e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",50,391,2,"620;705",3.00107161343988e-15,3.00107161343988e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",50,392,2,"716;604",8.29891710907305e-15,8.29891710907305e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",50,395,2,"562;534",1.31873678643757e-14,1.31873678643757e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",50,439,2,"628;743",2.62290189567693e-15,2.62290189567693e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",50,447,2,"350;279",1.43426936993762e-14,1.43426936993762e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",51,285,2,"743;628",2.83844128756705e-15,2.83844128756705e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",51,335,2,"705;620",3.00627578386781e-15,3.00627578386781e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",53,291,2,"743;628",2.97071395261028e-15,2.97071395261028e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",53,341,2,"705;620",3.01061259255775e-15,3.01061259255775e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",54,366,2,"648;681",4.64385474518991e-15,4.64385474518991e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",54,387,2,"620;705",3.01668412472367e-15,3.01668412472367e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",54,388,2,"716;604",8.46198111581487e-15,8.46198111581487e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",54,436,2,"628;743",3.12770642718618e-15,3.12770642718618e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",58,287,2,"743;628",3.81032011498306e-15,3.81032011498306e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",58,338,2,"705;620",3.03923552991137e-15,3.03923552991137e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",59,284,2,"743;628",4.0913453180913e-15,4.0913453180913e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",59,337,2,"705;620",3.04790914729125e-15,3.04790914729125e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",59,357,2,"681;648",4.64298738345192e-15,4.64298738345192e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",66,642,2,"566;774",8.42728664629533e-15,8.42728664629533e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",66,668,2,"767;588",2.46504205936304e-15,2.46504205936304e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",67,507,2,"736;248",5.36463234945828e-15,5.36463234945828e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",67,654,2,"767;588",1.36349265211777e-15,1.36349265211777e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",68,601,2,"767;588",5.46437894932694e-16,5.46437894932694e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",69,644,2,"588;767",1.90819582357449e-17,1.90819582357449e-17,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",70,614,2,"566;774",6.65092980689508e-15,6.65092980689508e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",70,640,2,"588;767",1.60461921527855e-15,1.60461921527855e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",71,358,2,"648;681",4.63518112781003e-15,4.63518112781003e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",71,378,2,"620;705",3.11556336285435e-15,3.11556336285435e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",71,431,2,"628;743",6.29184204736788e-15,6.29184204736788e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",72,637,2,"566;774",5.73326108810335e-15,5.73326108810335e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",72,662,3,"756;588;767",3.70536934468646e-15,1.08316133839992e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",73,370,2,"740;553",1.32741040381745e-14,1.32741040381745e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",73,371,2,"648;681",4.63518112781003e-15,4.63518112781003e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",73,391,2,"620;705",3.12250225675825e-15,3.12250225675825e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",73,392,2,"716;604",9.59995971605565e-15,9.59995971605565e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",73,395,2,"562;534",2.03760619488236e-14,2.03760619488236e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",73,441,2,"628;743",6.69256317031852e-15,6.69256317031852e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",73,571,2,"798;205",6.58847976175991e-15,6.58847976175991e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",75,370,2,"740;553",1.33677791058773e-14,1.33677791058773e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",75,371,2,"648;681",4.63171168085807e-15,4.63171168085807e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",75,375,2,"633;572",2.16389406393347e-14,2.16389406393347e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",75,377,2,"539;588",2.22356855150707e-14,2.22356855150707e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",75,382,2,"722;793",2.22356855150707e-14,2.22356855150707e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",75,388,2,"620;705",3.13984949151802e-15,3.13984949151802e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",75,389,2,"716;604",9.70404312461426e-15,9.70404312461426e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",75,392,2,"562;534",2.09658679306557e-14,2.09658679306557e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",75,414,2,"673;253",1.76698933262998e-14,1.76698933262998e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",75,438,2,"628;743",7.03256897160998e-15,7.03256897160998e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",76,626,2,"672;230",1.68233482700231e-14,1.68233482700231e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",76,675,2,"566;774",4.27435864480685e-15,4.27435864480685e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",76,700,3,"756;588;767",3.94823063132321e-15,1.09669218151254e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",76,771,2,"793;682",1.43392242524243e-14,1.43392242524243e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",77,368,2,"740;553",1.35030875370035e-14,1.35030875370035e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",77,370,2,"648;681",4.62824223390612e-15,4.62824223390612e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",77,390,2,"620;705",3.15025783237388e-15,3.15025783237388e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",77,391,2,"716;604",9.85669879050022e-15,9.85669879050022e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",77,442,2,"628;743",7.50788320402762e-15,7.50788320402762e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",78,648,2,"566;774",3.2682190287403e-15,3.2682190287403e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",78,673,2,"756;588",1.72951930554888e-15,1.72951930554888e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",79,631,2,"566;774",2.67147415300428e-15,2.67147415300428e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",79,656,2,"756;588",4.2934406030426e-16,4.2934406030426e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",80,623,2,"566;774",2.06258621293642e-15,2.06258621293642e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",80,648,2,"588;756",9.05525654459893e-16,9.05525654459893e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",81,572,2,"566;774",1.73212139076284e-15,1.73212139076284e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",81,597,2,"588;756",1.62977270568021e-15,1.62977270568021e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",83,620,2,"566;774",1.39471767468535e-15,1.39471767468535e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",83,645,2,"588;756",2.36616282123236e-15,2.36616282123236e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",84,622,2,"566;774",1.0399667238481e-15,1.0399667238481e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",84,647,2,"588;756",3.14418630020796e-15,3.14418630020796e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",85,342,2,"705;620",3.18842174884537e-15,3.18842174884537e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",86,359,2,"648;681",4.61089499914635e-15,4.61089499914635e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",86,379,2,"620;705",3.1936259192733e-15,3.1936259192733e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",86,380,2,"716;604",1.03632380454854e-14,1.03632380454854e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",86,430,2,"628;743",9.14893161230168e-15,9.14893161230168e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",87,583,2,"774;566",3.34801630863524e-16,3.34801630863524e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",88,645,2,"774;566",7.8236028766554e-16,7.8236028766554e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",88,670,2,"588;756",7.13144820974065e-15,7.13144820974065e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",89,593,2,"774;566",1.36349265211777e-15,1.36349265211777e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",93,569,2,"774;566",1.75597383855752e-15,1.75597383855752e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",96,656,2,"774;566",4.14945855453652e-15,4.14945855453652e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",96,681,3,"588;756;767",1.17388737619351e-14,2.62342231271973e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",97,586,2,"279;276",1.50227053019591e-15,1.50227053019591e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",97,676,2,"774;566",4.63865057476198e-15,4.63865057476198e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",97,701,3,"588;756;767",1.17753029549306e-14,2.73149558527308e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",97,772,2,"793;682",1.55257751099924e-14,1.55257751099924e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",98,354,2,"740;553",1.46965772884755e-14,1.46965772884755e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",98,355,2,"648;681",4.57273108267486e-15,4.57273108267486e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",98,377,2,"620;705",3.25781068788444e-15,3.25781068788444e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",98,378,2,"716;604",1.11750886322426e-14,1.11750886322426e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",98,427,2,"628;743",1.18342835531138e-14,1.18342835531138e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",98,469,2,"736;641",1.83464354819307e-14,1.83464354819307e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",99,267,2,"641;736",1.69864122767649e-14,1.69864122767649e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",99,311,2,"743;628",1.23859256184744e-14,1.23859256184744e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",99,355,2,"534;562",3.03576608295941e-14,3.03576608295941e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",99,357,3,"695;604;716",1.13381526389844e-14,5.17919040987636e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",99,358,2,"705;620",3.27515792264421e-15,3.27515792264421e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",99,365,2,"793;722",2.44942954807925e-14,2.44942954807925e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",99,370,2,"588;539",3.10584891138888e-14,3.10584891138888e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",99,372,2,"572;633",2.34604002891103e-14,2.34604002891103e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",99,377,2,"681;648",4.55885329486705e-15,4.55885329486705e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",99,378,2,"553;740",1.48353551665537e-14,1.48353551665537e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",100,649,2,"679;230",2.38142838782096e-14,2.38142838782096e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",100,688,2,"774;566",6.75848266240564e-15,6.75848266240564e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",100,713,3,"588;756;767",1.19626530903361e-14,3.21548343507061e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",100,746,2,"572;652",5.93691762418302e-14,5.93691762418302e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",100,783,3,"793;682;786",1.58068003131007e-14,6.29357677084386e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",100,785,2,"737;604",3.36675132217579e-14,3.36675132217579e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,271,2,"641;736",1.5779044737485e-14,1.5779044737485e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,315,2,"743;628",1.28785870856518e-14,1.28785870856518e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,331,2,"693;211",6.86256607096425e-14,6.86256607096425e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,336,2,"673;591",5.6996074526694e-14,5.6996074526694e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,349,2,"434;608",4.81559236931162e-14,4.81559236931162e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,358,2,"534;562",3.12250225675825e-14,3.12250225675825e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,360,3,"695;604;716",1.14769305170626e-14,5.2208237732998e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,361,3,"705;620;649",3.28903571045203e-15,8.15597589465256e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,367,2,"793;722",2.47024622979097e-14,2.47024622979097e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,368,2,"775;476",6.62941923579297e-14,6.62941923579297e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,369,2,"618;585",7.93809462606987e-14,7.93809462606987e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,371,2,"588;539",3.1863400806742e-14,3.1863400806742e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,373,2,"572;633",2.36199948489002e-14,2.36199948489002e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,377,2,"681;648",4.56579218877096e-15,4.56579218877096e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,378,2,"553;740",1.49880108324396e-14,1.49880108324396e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,380,2,"569;602",6.22557561058557e-14,6.22557561058557e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",101,394,2,"684;622",5.81062975513191e-14,5.81062975513191e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",102,592,2,"747;719",6.81121825607534e-14,6.81121825607534e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",102,688,2,"774;566",7.67441665772139e-15,7.67441665772139e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",102,713,3,"588;756;767",1.20320420293751e-14,3.42087469462626e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",102,746,2,"572;652",5.97577543004491e-14,5.97577543004491e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",102,756,2,"645;749",6.75709488362486e-14,6.75709488362486e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",102,782,3,"793;682;786",1.59178226155632e-14,6.34076124939043e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",102,784,2,"737;604",3.39728245535298e-14,3.39728245535298e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,476,2,"226;391",2.26318963569838e-13,2.26318963569838e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,510,2,"601;753",3.76310094196697e-13,3.76310094196697e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,531,2,"354;306",2.97539770599542e-13,2.97539770599542e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,556,2,"766;244",1.81965553736063e-13,1.81965553736063e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,573,2,"289;254",2.18214335490075e-13,2.18214335490075e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,592,2,"747;719",6.94444501903035e-14,6.94444501903035e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,607,2,"703;720",2.95430346852754e-13,2.95430346852754e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,612,2,"788;538",3.72812891669128e-13,3.72812891669128e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,616,2,"595;707",2.43027820090447e-13,2.43027820090447e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,628,2,"763;653",1.90125692967058e-13,1.90125692967058e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,638,2,"612;533",1.0413891970984e-13,1.0413891970984e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,642,2,"597;679",8.95394869360189e-14,8.95394869360189e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,644,2,"230;587",6.99995617026161e-14,6.99995617026161e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,651,2,"754;641",3.24074100888083e-13,3.24074100888083e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,670,2,"579;710",1.54765089632747e-13,1.54765089632747e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,677,2,"600;622",1.46549439250521e-13,1.46549439250521e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,678,2,"774;566",8.43769498715119e-15,8.43769498715119e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,685,3,"660;642;661",1.04471986617227e-13,4.2810199829546e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,687,2,"743;680",1.4299672557172e-13,1.4299672557172e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,697,3,"571;562;668",1.38111744263369e-13,4.21385148996478e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,698,5,"588;756;767;649;755",1.21014309684142e-14,3.83137965798142e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,700,3,"691;674;701",8.12128142513302e-14,2.88047363738997e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,703,3,"577;687;631",1.58983937126322e-13,3.47222250951518e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,705,3,"726;681;565",1.5798473640416e-13,3.69038133385402e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,710,2,"574;568",2.05835348765504e-13,2.05835348765504e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,720,2,"635;677",8.06577027390176e-14,8.06577027390176e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,721,5,"572;652;738;598;724",5.99520433297585e-14,1.09173781126515e-12,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,722,2,"775;751",2.45248266139697e-13,2.45248266139697e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,723,6,"770;569;656;585;645;749",6.80566714095221e-14,6.79900580280446e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,724,7,"591;610;573;702;790;794;567",1.59094959428785e-13,1.3452572389383e-12,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,725,2,"618;628",1.39388500741688e-13,1.39388500741688e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,726,2,"551;586",8.80406858527749e-14,8.80406858527749e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,728,5,"783;633;614;563;608",7.97140131680862e-14,7.07822689349769e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,729,2,"606;590",1.85296222809939e-13,1.85296222809939e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,730,3,"539;599;746",2.64899213675562e-13,5.66546809466217e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",104,731,10,"723;722;716;793;682;786;695;737;604;620",1.60427227058335e-14,1.30873090142813e-12,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",105,632,2,"774;566",9.1922996992011e-15,9.1922996992011e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",106,346,2,"705;620",3.31071975390174e-15,3.31071975390174e-15,"tolerance_near_tie"
