"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","rep","dr_input","eval_geom"
"SPCA","Wasserstein",0.912908142128744,0.12499506054812,0.913863676734938,0.136501696114201,0.345875,0.10325,FALSE,0,81,"raw","std"
"SPCA","Centers-Euclidean",0.912929572976418,0.124928935627788,0.913979561629819,0.136251448578512,0.345875,0.1035,FALSE,0,81,"raw","std"
"IMDS","Int-Euclidean",0.575768961121734,-0.0599719566602932,0.583939596920288,-0.0803079002354404,0.03975,-0.001375,TRUE,0,81,"raw","std"
"IMDS","Hausdorff",0.605520474824729,-0.0213057680050989,0.615481872744819,-0.0413815822358427,0.052,-0.002375,TRUE,0,81,"raw","std"
"IMDS","Ichino-Yaguchi",0.607925669216061,-0.0215740917782028,0.617818061396357,-0.0360893438359434,0.052,-0.003375,TRUE,0,81,"raw","std"
"IMDS","Wasserstein",0.600378983428936,-0.03789913957935,0.609853258548895,-0.0537454819618816,0.0515,-0.002625,TRUE,0,81,"raw","std"
"IMDS","Centers-Euclidean",0.602788718929254,-0.0710401529636712,0.606047465991991,-0.0772210711215585,0.053875,0.00175,TRUE,0,81,"raw","std"
"Int-UMAP","Int-Euclidean",0.879890057361377,0.0207205226258763,0.928188906451811,0.0149625890151816,0.538875,-0.02525,FALSE,0,81,"raw","std"
"Int-UMAP","Hausdorff",0.878935787125558,0.0199725940089229,0.928346137995432,0.0126492957089321,0.533625,-0.03,FALSE,0,81,"raw","std"
"Int-UMAP","Ichino-Yaguchi",0.879631054811982,0.0204829509241554,0.928499309766093,0.0137379795492189,0.536875,-0.034625,FALSE,0,81,"raw","std"
"Int-UMAP","Wasserstein",0.879666586998088,0.0203988209050351,0.928396488733544,0.0139357639342036,0.537,-0.032625,FALSE,0,81,"raw","std"
"Int-UMAP","Centers-Euclidean",0.879594008922881,0.0205643722115997,0.928041295917572,0.0146330537169505,0.537,-0.033375,FALSE,0,81,"raw","std"
"C-PCA","Int-Euclidean",0.914731038878266,0.126084130019121,0.916120421847899,0.135704259507477,0.362375,0.12975,FALSE,0,82,"raw","std"
"C-PCA","Hausdorff",0.913474824729127,0.125913639260676,0.915075513419044,0.13530237972896,0.3545,0.108,FALSE,0,82,"raw","std"
"C-PCA","Ichino-Yaguchi",0.914397864882091,0.125232313575526,0.915576229519663,0.135396997090134,0.357375,0.119125,FALSE,0,82,"raw","std"
"C-PCA","Wasserstein",0.914359623964309,0.125284576163161,0.91556426963068,0.135403504924527,0.35725,0.118875,FALSE,0,82,"raw","std"
"C-PCA","Centers-Euclidean",0.914388702995539,0.125214308476737,0.915498616269526,0.135517153191155,0.3575,0.11875,FALSE,0,82,"raw","std"
"V-PCA","Int-Euclidean",0.914716539196941,0.126133524537922,0.916031296205027,0.135894700347898,0.362,0.1295,FALSE,0,82,"raw","std"
"V-PCA","Hausdorff",0.913601338432122,0.125679732313576,0.915007062699886,0.135444763716011,0.354875,0.10875,FALSE,0,82,"raw","std"
"V-PCA","Ichino-Yaguchi",0.914305847673678,0.125423996175908,0.915469293270254,0.135607761745108,0.3565,0.118625,FALSE,0,82,"raw","std"
"V-PCA","Wasserstein",0.91428895793499,0.125433556405354,0.915533766209451,0.135460100138507,0.356625,0.118375,FALSE,0,82,"raw","std"
"V-PCA","Centers-Euclidean",0.914296367112811,0.12540535372849,0.915538631838173,0.135434146422393,0.356625,0.118,FALSE,0,82,"raw","std"
"MR-PCA","Int-Euclidean",0.912804333970682,0.126948693435309,0.914545735971712,0.136978173954298,0.348625,0.124875,FALSE,0,82,"raw","std"
"MR-PCA","Hausdorff",0.911369980879541,0.127559910771192,0.913351206847373,0.137211239851847,0.343125,0.10975,FALSE,0,82,"raw","std"
"MR-PCA","Ichino-Yaguchi",0.91231994901211,0.126540471637986,0.913992767513832,0.136805358303219,0.344375,0.116375,FALSE,0,82,"raw","std"
"MR-PCA","Wasserstein",0.912296128107074,0.126561982154238,0.913973007840962,0.136830707467577,0.3445,0.11575,FALSE,0,82,"raw","std"
"MR-PCA","Centers-Euclidean",0.912337715105163,0.126468291905672,0.914033603972069,0.136692588609162,0.344625,0.1155,FALSE,0,82,"raw","std"
"SPCA","Int-Euclidean",0.913605959209688,0.124910133843212,0.915795552686973,0.134051669407301,0.3485,0.1205,FALSE,0,82,"raw","std"
"SPCA","Hausdorff",0.913196462715105,0.123991395793499,0.915535102620688,0.132818298952144,0.345125,0.10775,FALSE,0,82,"raw","std"
"SPCA","Ichino-Yaguchi",0.913495697896749,0.124272147864882,0.915557260881974,0.133711518308173,0.34675,0.11625,FALSE,0,82,"raw","std"
"SPCA","Wasserstein",0.913469407265774,0.124299872530274,0.915599699775546,0.133617162173067,0.346875,0.116125,FALSE,0,82,"raw","std"
"SPCA","Centers-Euclidean",0.913476099426386,0.12427660930529,0.915596598009206,0.133610046374984,0.346875,0.115875,FALSE,0,82,"raw","std"
"IMDS","Int-Euclidean",0.590789037603569,-0.0732249840662842,0.595628828721169,-0.090592589948345,0.042375,-0.00475,TRUE,0,82,"raw","std"
"IMDS","Hausdorff",0.621138145315488,-0.0342332695984703,0.630728631046605,-0.0530508852599577,0.05125,-0.003625,TRUE,0,82,"raw","std"
"IMDS","Ichino-Yaguchi",0.625509480560867,-0.0352815487571702,0.63562337741294,-0.0557570717415066,0.0555,-0.003125,TRUE,0,82,"raw","std"
"IMDS","Wasserstein",0.620855959209688,-0.0516746335245378,0.629516864307111,-0.0729074872892727,0.05425,-0.00475,TRUE,0,82,"raw","std"
"IMDS","Centers-Euclidean",0.615150892288082,-0.0709805608667942,0.623840205626072,-0.0921548090503552,0.053,-0.000625000000000001,TRUE,0,82,"raw","std"
"Int-UMAP","Int-Euclidean",0.879883843212237,0.0381332058636074,0.926352131182485,0.0334847145858912,0.5285,-0.015,FALSE,0,82,"raw","std"
"Int-UMAP","Hausdorff",0.879014420012747,0.0374759400892288,0.926341326552459,0.0299853777375852,0.522875,-0.03,FALSE,0,82,"raw","std"
"Int-UMAP","Ichino-Yaguchi",0.880321622052263,0.0372891969407265,0.928105974212445,0.0295163221297418,0.5315,-0.026125,FALSE,0,82,"raw","std"
"Int-UMAP","Wasserstein",0.879667622689611,0.0379894837476099,0.927531962768653,0.0299956310206744,0.528,-0.02675,FALSE,0,82,"raw","std"
"Int-UMAP","Centers-Euclidean",0.879646749521989,0.0379263862332696,0.927661263061517,0.0297175977744648,0.5285,-0.02375,FALSE,0,82,"raw","std"
"C-PCA","Int-Euclidean",0.917903282345443,0.118173996175908,0.921120018386903,0.124033699826043,0.3615,0.094125,FALSE,0,83,"raw","std"
"C-PCA","Hausdorff",0.916638782664117,0.118403123008285,0.919883662277728,0.124624571439977,0.353875,0.08675,FALSE,0,83,"raw","std"
"C-PCA","Ichino-Yaguchi",0.917660532186106,0.117475302740599,0.920877296827534,0.123585678780903,0.36075,0.08775,FALSE,0,83,"raw","std"
"C-PCA","Wasserstein",0.917728489483748,0.117352772466539,0.920936775764055,0.123421584881796,0.360875,0.08725,FALSE,0,83,"raw","std"
"C-PCA","Centers-Euclidean",0.91765965583174,0.117475143403442,0.920842681814623,0.123611128597264,0.36075,0.08675,FALSE,0,83,"raw","std"
"V-PCA","Int-Euclidean",0.917958173996176,0.118071223709369,0.921116516891368,0.124046846001241,0.361625,0.094,FALSE,0,83,"raw","std"
"V-PCA","Hausdorff",0.91658166029318,0.118525653282345,0.919858586707692,0.124678752072109,0.353875,0.087125,FALSE,0,83,"raw","std"
"V-PCA","Ichino-Yaguchi",0.917677740599108,0.117450446144041,0.920888498094692,0.123568268330052,0.360625,0.0875,FALSE,0,83,"raw","std"
"V-PCA","Wasserstein",0.917731676226896,0.117358508604207,0.920961296788467,0.123384083267526,0.360875,0.087125,FALSE,0,83,"raw","std"
"V-PCA","Centers-Euclidean",0.917676625239006,0.117449808795411,0.920867994300708,0.123563920248812,0.360625,0.0865,FALSE,0,83,"raw","std"
"MR-PCA","Int-Euclidean",0.915350462077757,0.119859623964308,0.919316126254973,0.12557348504661,0.35175,0.096125,FALSE,0,83,"raw","std"
"MR-PCA","Hausdorff",0.914313256851498,0.119225940089229,0.918642561343557,0.124714758407044,0.344875,0.0845,FALSE,0,83,"raw","std"
"MR-PCA","Ichino-Yaguchi",0.914689929891651,0.119376991714468,0.918948997113676,0.124845816484785,0.348125,0.086125,FALSE,0,83,"raw","std"
"MR-PCA","Wasserstein",0.914706819630338,0.119387189292543,0.919074693446412,0.124591441363981,0.348625,0.087,FALSE,0,83,"raw","std"
"MR-PCA","Centers-Euclidean",0.914760834926705,0.119259400892288,0.918915421247399,0.124898104987204,0.348125,0.0855,FALSE,0,83,"raw","std"
"SPCA","Int-Euclidean",0.914569231994901,0.120780592734226,0.917510100705741,0.12861800428061,0.346875,0.09125,FALSE,0,83,"raw","std"
"SPCA","Hausdorff",0.913880417463352,0.119789834289356,0.917226992423463,0.127282302298568,0.343875,0.085,FALSE,0,83,"raw","std"
"SPCA","Ichino-Yaguchi",0.914329987253027,0.120040152963671,0.917641669933592,0.127407437048569,0.34625,0.085375,FALSE,0,83,"raw","std"
"SPCA","Wasserstein",0.914370299553856,0.119983747609943,0.917693009172468,0.12727371638415,0.34625,0.084375,FALSE,0,83,"raw","std"
"SPCA","Centers-Euclidean",0.914336121733588,0.120034576163161,0.91767334386085,0.127304711230256,0.34625,0.084,FALSE,0,83,"raw","std"
"IMDS","Int-Euclidean",0.572276131293818,-0.0513355640535373,0.575859328845619,-0.0618902036770054,0.04225,-0.002125,TRUE,0,83,"raw","std"
"IMDS","Hausdorff",0.590110420650096,-0.0139525175270873,0.599254157140978,-0.034462573320293,0.05225,-0.000625000000000001,TRUE,0,83,"raw","std"
"IMDS","Ichino-Yaguchi",0.596415630975143,-0.00243578712555781,0.607671270045742,-0.0183017145301061,0.05025,-0.00025,TRUE,0,83,"raw","std"
"IMDS","Wasserstein",0.589177342256214,-0.0210978330146591,0.599884615806186,-0.0395702114681528,0.050875,0.000625000000000001,TRUE,0,83,"raw","std"
"IMDS","Centers-Euclidean",0.591511392606756,-0.0514029636711282,0.5968153473748,-0.062677851663172,0.0505,-0.008875,TRUE,0,83,"raw","std"
"Int-UMAP","Int-Euclidean",0.846544136392607,-0.00303377947737404,0.904812447786773,0.00399858891009405,0.504125,-0.043375,FALSE,0,83,"raw","std"
"Int-UMAP","Hausdorff",0.845772227533461,-0.00704381771829188,0.905030691290753,-0.00324514362614367,0.4995,-0.058,FALSE,0,83,"raw","std"
"Int-UMAP","Ichino-Yaguchi",0.847408699808795,-0.00452740599107715,0.907042196625053,-0.00107770808053048,0.505875,-0.049375,FALSE,0,83,"raw","std"
"Int-UMAP","Wasserstein",0.846521510516252,-0.0043722115997451,0.90624387078347,-0.00117140485971755,0.504,-0.050375,FALSE,0,83,"raw","std"
"Int-UMAP","Centers-Euclidean",0.84572028362014,-0.00240551306564696,0.905004043566281,0.00160053915354395,0.502625,-0.040375,FALSE,0,83,"raw","std"
"C-PCA","Int-Euclidean",0.91781684193754,0.11706994901211,0.921828723748806,0.122374045746506,0.358375,0.108,FALSE,0,84,"raw","std"
"C-PCA","Hausdorff",0.916711918419375,0.116406628425749,0.921090078680865,0.121185466925496,0.35325,0.088125,FALSE,0,84,"raw","std"
"C-PCA","Ichino-Yaguchi",0.917368706182282,0.116398342893563,0.921680294777304,0.121210905439831,0.35575,0.0955,FALSE,0,84,"raw","std"
"C-PCA","Wasserstein",0.917365360101976,0.116335564053537,0.921598367138759,0.121345763557185,0.355875,0.0955,FALSE,0,84,"raw","std"
"C-PCA","Centers-Euclidean",0.917352931803697,0.116369343530911,0.921734907765234,0.121064948306667,0.355625,0.095,FALSE,0,84,"raw","std"
"V-PCA","Int-Euclidean",0.917846080305927,0.117013065646909,0.921846448204053,0.12234092675929,0.3585,0.108,FALSE,0,84,"raw","std"
"V-PCA","Hausdorff",0.916712476099426,0.116407743785851,0.921091532483899,0.121184160795158,0.35325,0.088125,FALSE,0,84,"raw","std"
"V-PCA","Ichino-Yaguchi",0.917368068833652,0.116397386870618,0.921675665851385,0.121219130329161,0.355875,0.095375,FALSE,0,84,"raw","std"
"V-PCA","Wasserstein",0.917365360101976,0.116335564053537,0.921587328151632,0.121366335589815,0.355875,0.0955,FALSE,0,84,"raw","std"
"V-PCA","Centers-Euclidean",0.917352214786488,0.116368228170809,0.921733816586631,0.121065918574918,0.35575,0.094875,FALSE,0,84,"raw","std"
"MR-PCA","Int-Euclidean",0.91493873486297,0.123063256851498,0.918311102035371,0.129457175643375,0.35875,0.1035,FALSE,0,84,"raw","std"
"MR-PCA","Hausdorff",0.913700366475462,0.123106277884003,0.917134201618928,0.12939233059031,0.350875,0.085625,FALSE,0,84,"raw","std"
"MR-PCA","Ichino-Yaguchi",0.914384958572339,0.122520713830465,0.917924272290282,0.12863886718047,0.35475,0.09025,FALSE,0,84,"raw","std"
"MR-PCA","Wasserstein",0.914388862332696,0.122459687699171,0.917841651496363,0.128792868583797,0.354875,0.089625,FALSE,0,84,"raw","std"
"MR-PCA","Centers-Euclidean",0.914362412364564,0.122524059910771,0.917700813434518,0.12908032622679,0.35475,0.0895,FALSE,0,84,"raw","std"
"SPCA","Int-Euclidean",0.914918897386871,0.122618546845124,0.917888880529655,0.129832961176816,0.352875,0.09825,FALSE,0,84,"raw","std"
"SPCA","Hausdorff",0.91388240917782,0.122521988527725,0.916876725051652,0.129730604060438,0.3515,0.08125,FALSE,0,84,"raw","std"
"SPCA","Ichino-Yaguchi",0.914449729126832,0.122364722753346,0.917585386058435,0.129283560107414,0.352,0.089,FALSE,0,84,"raw","std"
"SPCA","Wasserstein",0.91448701402167,0.122223231357553,0.917469156771636,0.129494775990437,0.352,0.089125,FALSE,0,84,"raw","std"
"SPCA","Centers-Euclidean",0.914434193753983,0.122335882727852,0.91748665230755,0.129453352999711,0.351875,0.088625,FALSE,0,84,"raw","std"
"IMDS","Int-Euclidean",0.583490360101976,-0.0719679732313575,0.590801756219654,-0.08493931729111,0.038,-0.000750000000000001,TRUE,0,84,"raw","std"
"IMDS","Hausdorff",0.603934193753983,-0.0126268323773104,0.621193004417088,-0.032480101824002,0.04525,-0.00425,TRUE,0,84,"raw","std"
"IMDS","Ichino-Yaguchi",0.616426306564691,-0.0191069152326322,0.629702102697115,-0.0285994798338594,0.051,0.002125,TRUE,0,84,"raw","std"
"IMDS","Wasserstein",0.608824569789675,-0.037761631612492,0.622952039128551,-0.0514700768844827,0.048375,-0.00225,TRUE,0,84,"raw","std"
"IMDS","Centers-Euclidean",0.612407265774379,-0.0754432759719567,0.62823509900404,-0.0898747102203238,0.0525,-0.00475,TRUE,0,84,"raw","std"
"Int-UMAP","Int-Euclidean",0.896110420650096,0.0205748884639898,0.938699595950446,0.0165259282972189,0.558625,-0.022,FALSE,0,84,"raw","std"
"Int-UMAP","Hausdorff",0.893588352453792,0.0206674633524537,0.936526908694644,0.0147830934403725,0.55375,-0.032875,FALSE,0,84,"raw","std"
"Int-UMAP","Ichino-Yaguchi",0.895256851497769,0.0213269598470364,0.938349234110759,0.0160031739926824,0.5575,-0.0275,FALSE,0,84,"raw","std"
"Int-UMAP","Wasserstein",0.895608428935628,0.0205278840025495,0.938473243989327,0.0152646471695207,0.557125,-0.026875,FALSE,0,84,"raw","std"
"Int-UMAP","Centers-Euclidean",0.896132090503505,0.0197746972594008,0.93875191420065,0.0150196324717692,0.556625,-0.025875,FALSE,0,84,"raw","std"
"C-PCA","Int-Euclidean",0.91763057680051,0.118339866156788,0.920187479603042,0.125448952502661,0.351375,0.101125,FALSE,0,85,"raw","std"
"C-PCA","Hausdorff",0.917465184831103,0.11666523263225,0.919746698251777,0.12452542217971,0.350125,0.090875,FALSE,0,85,"raw","std"
"C-PCA","Ichino-Yaguchi",0.917518722115997,0.117523103887827,0.920137667097253,0.124631719224925,0.35,0.0935,FALSE,0,85,"raw","std"
"C-PCA","Wasserstein",0.917566363926068,0.117395952836202,0.920065666262523,0.124762244614734,0.35,0.09375,FALSE,0,85,"raw","std"
"C-PCA","Centers-Euclidean",0.917517766093053,0.117515774378585,0.920131313972665,0.124619943580287,0.35,0.09325,FALSE,0,85,"raw","std"
"V-PCA","Int-Euclidean",0.917559512428298,0.11848326959847,0.920175126595484,0.12547261702544,0.35125,0.101,FALSE,0,85,"raw","std"
"V-PCA","Hausdorff",0.91746598151689,0.116666826003824,0.919707146386056,0.124605843770008,0.350125,0.090875,FALSE,0,85,"raw","std"
"V-PCA","Ichino-Yaguchi",0.917517766093053,0.117526290630975,0.92012938889648,0.124647811603675,0.35025,0.0935,FALSE,0,85,"raw","std"
"V-PCA","Wasserstein",0.917474904397706,0.117576641172721,0.920022878925364,0.124845035578777,0.35,0.093625,FALSE,0,85,"raw","std"
"V-PCA","Centers-Euclidean",0.917515137029955,0.117522625876354,0.920127313801897,0.124627796355749,0.350125,0.09325,FALSE,0,85,"raw","std"
"MR-PCA","Int-Euclidean",0.916494502868069,0.120890854047164,0.920862110103567,0.12440841891739,0.35275,0.096375,FALSE,0,85,"raw","std"
"MR-PCA","Hausdorff",0.916175908221797,0.11937316762269,0.920439665116285,0.123194498182378,0.34925,0.084375,FALSE,0,85,"raw","std"
"MR-PCA","Ichino-Yaguchi",0.916248087954111,0.119639260675589,0.920172071103475,0.124181072058134,0.347875,0.08775,FALSE,0,85,"raw","std"
"MR-PCA","Wasserstein",0.916209926704908,0.119747450605481,0.920055291322723,0.124505612500706,0.348125,0.0885,FALSE,0,85,"raw","std"
"MR-PCA","Centers-Euclidean",0.916317080943276,0.119555449330784,0.920082971476587,0.12444939665095,0.34825,0.08825,FALSE,0,85,"raw","std"
"SPCA","Int-Euclidean",0.91720235818993,0.119048438495857,0.92118009334535,0.123330276241982,0.35175,0.09525,FALSE,0,85,"raw","std"
"SPCA","Hausdorff",0.917013702995539,0.117385914595284,0.920219972713924,0.123371952355436,0.350875,0.084375,FALSE,0,85,"raw","std"
"SPCA","Ichino-Yaguchi",0.917152565328235,0.117996335245379,0.920976412608216,0.122707070811755,0.351125,0.086125,FALSE,0,85,"raw","std"
"SPCA","Wasserstein",0.91718379541109,0.117895952836201,0.920887774871664,0.122862845993393,0.351125,0.08625,FALSE,0,85,"raw","std"
"SPCA","Centers-Euclidean",0.917150493945188,0.117994104525175,0.920926649468822,0.122780739335025,0.351,0.086125,FALSE,0,85,"raw","std"
"IMDS","Int-Euclidean",0.585567160611855,-0.0707120777565328,0.594488187549142,-0.0759204595838705,0.038625,0,TRUE,0,85,"raw","std"
"IMDS","Hausdorff",0.629172084130019,-0.0443973868706182,0.643371557530894,-0.0574478552252293,0.052,-0.0025,TRUE,0,85,"raw","std"
"IMDS","Ichino-Yaguchi",0.635290630975143,-0.0395111536010198,0.649767728869434,-0.0521688220696065,0.051375,-0.004,TRUE,0,85,"raw","std"
"IMDS","Wasserstein",0.624981038878266,-0.0602868068833651,0.637550839710661,-0.0741337982432302,0.051875,-0.001,TRUE,0,85,"raw","std"
"IMDS","Centers-Euclidean",0.620461998087954,-0.0807907903123009,0.633284341077396,-0.097944267493105,0.04975,-0.004125,TRUE,0,85,"raw","std"
"Int-UMAP","Int-Euclidean",0.817448693435309,0.00929254302103244,0.888843438751806,0.00653819931177914,0.474375,-0.030375,FALSE,0,85,"raw","std"
"Int-UMAP","Hausdorff",0.815082138304653,0.0101454748247291,0.886583735173661,0.0057783914138041,0.468625,-0.037,FALSE,0,85,"raw","std"
"Int-UMAP","Ichino-Yaguchi",0.817492431485022,0.00881022944550669,0.889145826690728,0.00624214359935998,0.473125,-0.03425,FALSE,0,85,"raw","std"
"Int-UMAP","Wasserstein",0.816958652007648,0.00775732950924146,0.888616767455147,0.00513581367164689,0.47225,-0.033875,FALSE,0,85,"raw","std"
"Int-UMAP","Centers-Euclidean",0.816446064372212,0.00937555768005094,0.8882156250805,0.0065878484713093,0.4715,-0.034,FALSE,0,85,"raw","std"
"C-PCA","Int-Euclidean",0.91454023263225,0.125215583173996,0.915843535757306,0.135119799554095,0.3565,0.109125,FALSE,0,86,"raw","std"
"C-PCA","Hausdorff",0.914040391969407,0.124428457616316,0.915407706825792,0.134190020277114,0.353,0.0945,FALSE,0,86,"raw","std"
"C-PCA","Ichino-Yaguchi",0.914292941363926,0.12476115360102,0.916078213899496,0.133718790415404,0.35525,0.101125,FALSE,0,86,"raw","std"
"C-PCA","Wasserstein",0.91434408859146,0.124675430210325,0.915800650646962,0.134238769326251,0.355125,0.100625,FALSE,0,86,"raw","std"
"C-PCA","Centers-Euclidean",0.914287364563416,0.124773900573614,0.915742484451398,0.134362131577416,0.35525,0.1,FALSE,0,86,"raw","std"
"V-PCA","Int-Euclidean",0.914571462715105,0.125154397705545,0.915817322947582,0.135176151881143,0.35675,0.10925,FALSE,0,86,"raw","std"
"V-PCA","Hausdorff",0.914067558954748,0.124381771829191,0.915471227196137,0.134065834897278,0.35275,0.093875,FALSE,0,86,"raw","std"
"V-PCA","Ichino-Yaguchi",0.914310707456979,0.124730720203952,0.916092251442011,0.133690494834249,0.355125,0.101,FALSE,0,86,"raw","std"
"V-PCA","Wasserstein",0.914318913320586,0.124731835564054,0.91585042722084,0.134144164759823,0.355125,0.100125,FALSE,0,86,"raw","std"
"V-PCA","Centers-Euclidean",0.914281309751434,0.124789515615041,0.91574189280101,0.134361854571162,0.35525,0.1,FALSE,0,86,"raw","std"
"MR-PCA","Int-Euclidean",0.909767288081581,0.133357393244105,0.912504069049151,0.140863406744469,0.3445,0.121625,FALSE,0,86,"raw","std"
