"scenario","replication","Method","Metric","pre_Q_TC","pre_B_TC","pre_Q_RE","pre_B_RE","pre_Q_LC","pre_B_LC","post_Q_TC","post_B_TC","post_Q_RE","post_B_RE","post_Q_LC","post_B_LC","max_abs_mean_delta","pre_max_spread","post_max_spread","replication_fidelity"
"ScenarioII",95,"IMDS","Int-Euclidean",0.602620458891013,-0.102655831739962,0.609351411712584,-0.11589056636541,0.04625,-0.001,0.602620419056724,-0.10265591140854,0.6093513982781,-0.115890593234377,0.04625,-0.001,7.96685787340934e-08,0,1.59337157468187e-07,4.44089209850063e-16
"ScenarioII",95,"IMDS","Hausdorff",0.645566762268961,-0.0515675589547482,0.652878239352511,-0.0643834437861122,0.05975,-0.002375,0.645567233906947,-0.0515666156787763,0.652878912420133,-0.0643820976508676,0.05975,-0.002375,1.34613524457872e-06,0,5.08271291610463e-06,2.22044604925031e-16
"ScenarioII",95,"IMDS","Ichino-Yaguchi",0.655718371574251,-0.0457213193116635,0.661051219224157,-0.0556111958549799,0.06175,-0.00175,0.655718371574251,-0.0457213193116635,0.661051219224157,-0.0556111958549799,0.06175,-0.00175,0,0,0,3.33066907387547e-16
"ScenarioII",95,"IMDS","Wasserstein",0.644788559592097,-0.0709697259400893,0.649484151979578,-0.0813695421664508,0.062,-0.0025,0.644788640854047,-0.0709695634161887,0.649484293310344,-0.0813692595049184,0.062,-0.0025,2.82661532374773e-07,0,6.44855206954897e-07,4.44089209850063e-16
"ScenarioII",95,"IMDS","Centers-Euclidean",0.638819869343531,-0.0933777884002549,0.645419204184701,-0.104648006510308,0.060875,-0.0045,0.638819869343531,-0.0933777884002549,0.645419204184701,-0.104648006510308,0.060875,-0.0045,0,0,0,2.22044604925031e-16
"ScenarioII",96,"IMDS","Int-Euclidean",0.557673597833015,-0.03002660930529,0.564376725371521,-0.0461150196928203,0.04125,0.000875000000000001,0.557673597833015,-0.03002660930529,0.564376725371521,-0.0461150196928203,0.04125,0.000875000000000001,0,0,0,2.22044604925031e-16
"ScenarioII",96,"IMDS","Hausdorff",0.588034894837476,-0.00914467813894193,0.592832677048153,-0.0206456331275427,0.047375,-0.000999999999999997,0.588034851816444,-0.00914476418100696,0.592832652866083,-0.0206456814916832,0.047375,-0.000999999999999997,8.60420650335841e-08,0,1.59337157468187e-07,1.11022302462516e-16
"ScenarioII",96,"IMDS","Ichino-Yaguchi",0.592725462077757,-0.00304620777565323,0.598189252549694,-0.0112213297460277,0.05,0.002375,0.592725462077757,-0.00304620777565323,0.598189252549694,-0.0112213297460277,0.05,0.002375,0,0,0,4.44089209850063e-16
"ScenarioII",96,"IMDS","Wasserstein",0.587024458253665,-0.0190231038878266,0.593219649561285,-0.0329582534301435,0.04925,-5e-04,0.587024498087954,-0.0190230242192479,0.59321978390612,-0.032957984740474,0.04925,-5e-04,2.68689669569167e-07,0,5.37379339138333e-07,2.22044604925031e-16
"ScenarioII",96,"IMDS","Centers-Euclidean",0.579730560866794,-0.0414474187380497,0.587616410545703,-0.0566644013568572,0.0485,-0.00175,0.579730560866794,-0.0414474187380497,0.587616410545703,-0.0566644013568572,0.0485,-0.00175,0,0,0,3.33066907387547e-16
"ScenarioII",97,"IMDS","Int-Euclidean",0.590786408540472,-0.0679855003186743,0.592674477901853,-0.0809716270532795,0.041375,-0.003375,0.590786408540472,-0.0679855003186743,0.592674477901853,-0.0809716270532795,0.041375,-0.003375,0,0,0,3.33066907387547e-16
"ScenarioII",97,"IMDS","Hausdorff",0.641815407903123,-0.036001115360102,0.648950540906424,-0.0541221505460542,0.052875,0.00225,0.641815442957298,-0.0360010452517527,0.648950557795489,-0.0541221167679243,0.052875,0.00225,7.01083492857246e-08,0,1.59337157468187e-07,1.11022302462516e-16
"ScenarioII",97,"IMDS","Ichino-Yaguchi",0.645585484384959,-0.0375747291268324,0.652002385345853,-0.0539743635509413,0.055625,0.0015,0.645585484384959,-0.0375747291268324,0.652002385345853,-0.0539743635509413,0.055625,0.0015,0,0,0,3.33066907387547e-16
"ScenarioII",97,"IMDS","Wasserstein",0.639137189292543,-0.0556112173358828,0.644148181137269,-0.0733167690416957,0.05375,0.00125,0.639137146271511,-0.0556113033779478,0.644148156955198,-0.0733168174058362,0.05375,0.00125,8.60420649728688e-08,0,1.59337157357164e-07,3.33066907387547e-16
"ScenarioII",97,"IMDS","Centers-Euclidean",0.625640854047164,-0.0784353091140854,0.629443240885321,-0.0901501992312576,0.048625,-0.0025,0.625640854047164,-0.0784353091140854,0.629443240885321,-0.0901501992312576,0.048625,-0.0025,0,0,0,3.33066907387547e-16
"ScenarioII",98,"IMDS","Int-Euclidean",0.559124282982792,-0.0262374123645635,0.566348966082151,-0.0446754616898857,0.034625,-0.002125,0.559124346717655,-0.0262372848948375,0.566349281792513,-0.0446748302691622,0.034625,-0.002125,6.31420723512521e-07,0,1.74648285222734e-06,4.44089209850063e-16
"ScenarioII",98,"IMDS","Hausdorff",0.583661966220523,0.000166826003824116,0.589067415474921,-0.00736708945625913,0.047875,-0.0015,0.583662017208413,0.000166927979604825,0.58906758743631,-0.00736674553348205,0.047875,-0.0015,3.43922777083783e-07,0,5.37379339193844e-07,3.33066907387547e-16
"ScenarioII",98,"IMDS","Ichino-Yaguchi",0.589567399617591,0.00667272147864884,0.597756331757362,-0.00299791031940633,0.0495,-0.002375,0.589567347036329,0.00667261631612499,0.597756186217124,-0.00299820139988168,0.0495,-0.002375,2.91080475351996e-07,0,6.94114979715721e-07,2.22044604925031e-16
"ScenarioII",98,"IMDS","Wasserstein",0.581077119184194,-0.0067421924792862,0.588999056344821,-0.0195044680106609,0.046375,-0.001875,0.581077080943276,-0.00674226896112173,0.588999013354474,-0.0195045539913552,0.046375,-0.001875,8.59806942726804e-08,0,1.79126446397948e-07,3.33066907387547e-16
"ScenarioII",98,"IMDS","Centers-Euclidean",0.576728569152326,-0.0305304333970682,0.582787386632152,-0.0380523709432338,0.043625,-0.003875,0.576728524537922,-0.0305305226258764,0.582787365136978,-0.038052413933581,0.043625,-0.003875,8.92288081824621e-08,0,1.59337157468187e-07,4.44089209850063e-16
"ScenarioII",99,"IMDS","Int-Euclidean",0.57958604206501,-0.0615799872530275,0.581626762945426,-0.0690250192305035,0.042625,-0.007375,0.579586081899299,-0.0615799075844488,0.581626796531634,-0.0690249520580861,0.042625,-0.007375,7.96685787340934e-08,0,1.59337157468187e-07,4.44089209850063e-16
"ScenarioII",99,"IMDS","Hausdorff",0.628496494582537,-0.0198505417463353,0.633819704284415,-0.0270520013456661,0.05525,-5e-04,0.62849658859146,-0.0198503537284895,0.63381983383122,-0.0270517422520562,0.05525,-5e-04,2.59093609931288e-07,0,6.37348629761725e-07,4.44089209850063e-16
"ScenarioII",99,"IMDS","Ichino-Yaguchi",0.630665630975143,-0.0142831421287444,0.637614795208999,-0.019322442914534,0.05575,-0.000874999999999997,0.630665702676864,-0.0142829987253027,0.637614834303346,-0.0193223647258402,0.05575,-0.000874999999999997,1.4340344170298e-07,0,3.18674314825351e-07,3.33066907387547e-16
"ScenarioII",99,"IMDS","Wasserstein",0.623543100701083,-0.0400428616953473,0.62876277032953,-0.0433894935259438,0.0575,0.001375,0.623543135755258,-0.040042791586998,0.628762782778818,-0.0433894686273677,0.0575,0.001375,7.01083492787857e-08,0,4.78011472293538e-07,4.44089209850063e-16
"ScenarioII",99,"IMDS","Centers-Euclidean",0.616967017208413,-0.0592804333970682,0.620733366702031,-0.0618989275614357,0.05575,-0.002625,0.616967069789675,-0.0592803282345443,0.620733402169068,-0.0618988566273629,0.05575,-0.002625,1.05162523932056e-07,0,1.59337157468187e-07,2.22044604925031e-16
"ScenarioII",100,"IMDS","Int-Euclidean",0.588153760356915,-0.0762023581899298,0.594709935853966,-0.0897651281240293,0.039625,-0.002625,0.588153760356915,-0.0762023581899298,0.594709935853966,-0.0897651281240293,0.039625,-0.002625,0,0,0,4.44089209850063e-16
"ScenarioII",100,"IMDS","Hausdorff",0.627824171446781,-0.0131419694072656,0.639290837652413,-0.0259093496925252,0.052,-0.002375,0.627824171446781,-0.0131419694072656,0.639290837652413,-0.0259093496925252,0.052,-0.002375,0,0,0,3.33066907387547e-16
"ScenarioII",100,"IMDS","Ichino-Yaguchi",0.633596637985978,-0.0155877947737412,0.642228356876519,-0.0281836761728219,0.053375,-0.000375,0.633596637985978,-0.0155877947737412,0.642228356876519,-0.0281836761728219,0.053375,-0.000375,0,0,0,3.33066907387547e-16
"ScenarioII",100,"IMDS","Wasserstein",0.62540965583174,-0.0343416188655195,0.635267465105742,-0.0457266019064854,0.053125,-0.002125,0.62540965583174,-0.0343416188655195,0.635267465105742,-0.0457266019064854,0.053125,-0.002125,0,0,0,2.22044604925031e-16
"ScenarioII",100,"IMDS","Centers-Euclidean",0.618735579987253,-0.0699412045889101,0.628938513738401,-0.0839164193442232,0.051125,-0.0045,0.618735579987253,-0.0699412045889101,0.628938513738401,-0.0839164193442232,0.051125,-0.0045,0,0,0,3.33066907387547e-16
