"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","level","rep"
"IMDS","CR-Euclidean",0.576504979496192,-0.101719976567077,0.580703073439136,-0.117435520014836,0.046,0.000666666666666666,FALSE,0,"L3",5
"Int-UMAP","CR-Euclidean",0.870888107791447,0.00748916227299357,0.872731721504494,0.0170563720986213,0.253,0.02,FALSE,0,"L3",5
"C-PCA","Int-Euclidean",0.939374340949033,0.0472595196250731,0.932699616033116,0.0549398734356969,0.35,0.0526666666666667,FALSE,0,"L3",6
"C-PCA","Hausdorff",0.951848857644991,0.0315313415348565,0.942220731294875,0.0414502084253489,0.367,0.066,FALSE,0,"L3",6
"C-PCA","Ichino-Yaguchi",0.934062097246631,0.0584885764499121,0.92513359701792,0.0711497820871642,0.373666666666667,0.0703333333333333,FALSE,0,"L3",6
"C-PCA","Wasserstein",0.929268306971295,0.0583936731107205,0.921348014528444,0.0730509884871342,0.361,0.071,FALSE,0,"L3",6
"C-PCA","Centers-Euclidean",0.8506719390744,0.129859402460457,0.847593027648962,0.146076136621653,0.221333333333333,0.0353333333333333,FALSE,0,"L3",6
"V-PCA","Int-Euclidean",0.939501464557704,0.0468037492677211,0.932772757188038,0.0547283976601831,0.352,0.057,FALSE,0,"L3",6
"V-PCA","Hausdorff",0.951944932630346,0.0311540714704159,0.941879341427173,0.0415830363120511,0.371333333333333,0.0716666666666667,FALSE,0,"L3",6
"V-PCA","Ichino-Yaguchi",0.933803749267721,0.0583866432337434,0.925174899057285,0.0707269241828518,0.374333333333333,0.0676666666666667,FALSE,0,"L3",6
"V-PCA","Wasserstein",0.929109548916227,0.0580410076157001,0.921284571949309,0.0726847853102999,0.361,0.0696666666666667,FALSE,0,"L3",6
"V-PCA","Centers-Euclidean",0.850401288810779,0.130421792618629,0.848188215466661,0.144950932959238,0.220333333333333,0.0323333333333333,FALSE,0,"L3",6
"MR-PCA","Int-Euclidean",0.740943175161101,0.223439953134153,0.748555936180838,0.245874036264,0.141666666666667,0.036,FALSE,0,"L3",6
"MR-PCA","Hausdorff",0.749687756297598,0.219734036321031,0.763889159594421,0.232207194738958,0.145333333333333,0.035,FALSE,0,"L3",6
"MR-PCA","Ichino-Yaguchi",0.722553602811951,0.27697129466901,0.730187874500506,0.294414122354499,0.137333333333333,0.033,FALSE,0,"L3",6
"MR-PCA","Wasserstein",0.751971880492091,0.240154657293497,0.756793571782433,0.25744221959295,0.15,0.0306666666666667,FALSE,0,"L3",6
"MR-PCA","Centers-Euclidean",0.8506719390744,0.129859402460457,0.847593027648962,0.146076136621653,0.221333333333333,0.0353333333333333,FALSE,0,"L3",6
"SPCA","Int-Euclidean",0.939374340949033,0.0472595196250731,0.932699616033116,0.0549398734356969,0.35,0.0526666666666667,FALSE,0,"L3",6
"SPCA","Hausdorff",0.951848857644991,0.0315313415348565,0.942220731294875,0.0414502084253489,0.367,0.066,FALSE,0,"L3",6
"SPCA","Ichino-Yaguchi",0.934062097246631,0.0584885764499121,0.92513359701792,0.0711497820871642,0.373666666666667,0.0703333333333333,FALSE,0,"L3",6
"SPCA","Wasserstein",0.929268306971295,0.0583936731107205,0.921348014528444,0.0730509884871342,0.361,0.071,FALSE,0,"L3",6
"SPCA","Centers-Euclidean",0.8506719390744,0.129859402460457,0.847593027648962,0.146076136621653,0.221333333333333,0.0353333333333333,FALSE,0,"L3",6
"IMDS","Int-Euclidean",0.47884417106034,-0.103007615700059,0.468767141762551,-0.11267866449959,0.0313333333333333,-0.000333333333333333,FALSE,0,"L3",6
"IMDS","Hausdorff",0.571011716461629,-0.0695711775043937,0.571831959259687,-0.101057260667781,0.0526666666666667,-0.00166666666666667,TRUE,0,"L3",6
"IMDS","Ichino-Yaguchi",0.564373755125952,-0.0546408904510838,0.565357153219689,-0.0860530519387711,0.0556666666666667,-0.011,FALSE,0,"L3",6
"IMDS","Wasserstein",0.555332747510252,-0.0610251903925014,0.558686723029708,-0.0927507064570024,0.0523333333333333,-0.00233333333333333,FALSE,0,"L3",6
"IMDS","Centers-Euclidean",0.5056719390744,-0.00283069712946693,0.498455741103984,-0.0152400879173785,0.0306666666666667,0.003,FALSE,0,"L3",6
"Int-UMAP","Int-Euclidean",0.802898066783831,-0.0678418277680141,0.803283305262347,-0.0674485046692099,0.177,0.00266666666666668,FALSE,0,"L3",6
"Int-UMAP","Hausdorff",0.909861159929701,0.00175629759812534,0.906351722784845,0.00519180305696652,0.298666666666667,0.00533333333333333,FALSE,0,"L3",6
"Int-UMAP","Ichino-Yaguchi",0.882551259519625,0.0327416520210896,0.884641434403623,0.03621271651773,0.305666666666667,0.00233333333333333,FALSE,0,"L3",6
"Int-UMAP","Wasserstein",0.867095489162273,0.0111985940246047,0.872517848526592,0.0201716068379296,0.292,0.0126666666666667,FALSE,0,"L3",6
"Int-UMAP","Centers-Euclidean",0.617850615114235,-0.101081429408319,0.624216750388365,-0.0992119122306141,0.118666666666667,0.00133333333333333,FALSE,0,"L3",6
"C-PCA","CR-Euclidean",0.944886350322203,0.0470427650849443,0.935432767569007,0.0560408671194562,0.380333333333333,0.0643333333333334,FALSE,0,"L3",6
"V-PCA","CR-Euclidean",0.94499589923843,0.0466502636203866,0.935389353105379,0.0559779319212944,0.381,0.067,FALSE,0,"L3",6
"MR-PCA","CR-Euclidean",0.735863503222027,0.241306385471588,0.746237588164161,0.258724408924194,0.134,0.0296666666666667,FALSE,0,"L3",6
"SPCA","CR-Euclidean",0.944886350322203,0.0470427650849443,0.935432767569007,0.0560408671194562,0.380333333333333,0.0643333333333334,FALSE,0,"L3",6
"IMDS","CR-Euclidean",0.56727475102519,-0.0662706502636203,0.570991909844926,-0.094666372830908,0.054,-0.00666666666666667,TRUE,0,"L3",6
"Int-UMAP","CR-Euclidean",0.898125951962507,0.0187521968365554,0.896734428508639,0.0220022558112009,0.31,0.00166666666666668,FALSE,0,"L3",6
"C-PCA","Int-Euclidean",0.92177855887522,0.0617410661980081,0.915096794626459,0.0728196826358879,0.338333333333333,0.0683333333333333,FALSE,0,"L3",7
"C-PCA","Hausdorff",0.947681312243702,0.0339566490919742,0.940588918860955,0.0402034421155069,0.367333333333333,0.056,FALSE,0,"L3",7
"C-PCA","Ichino-Yaguchi",0.925496192149971,0.0617270064440538,0.92105307343146,0.0711616306994197,0.361,0.0596666666666666,FALSE,0,"L3",7
"C-PCA","Wasserstein",0.920449912126538,0.0619332161687171,0.917107214588991,0.0710823150020656,0.342,0.0656666666666667,FALSE,0,"L3",7
"C-PCA","Centers-Euclidean",0.835468072642062,0.138516695957821,0.838857808669936,0.148339134056501,0.222666666666667,0.0443333333333333,FALSE,0,"L3",7
"V-PCA","Int-Euclidean",0.921820152314001,0.0612196836555361,0.915840575985636,0.0707734850225896,0.339666666666667,0.0666666666666667,FALSE,0,"L3",7
"V-PCA","Hausdorff",0.947449326303456,0.0346502636203867,0.940492591700475,0.0405699016694139,0.367666666666667,0.0566666666666667,FALSE,0,"L3",7
"V-PCA","Ichino-Yaguchi",0.92568834212068,0.0617410661980082,0.921804899964583,0.0698155343934449,0.361666666666667,0.0583333333333333,FALSE,0,"L3",7
"V-PCA","Wasserstein",0.920371411833626,0.0622565905096661,0.917455657128979,0.0702982954916168,0.340666666666667,0.064,FALSE,0,"L3",7
"V-PCA","Centers-Euclidean",0.835810193321617,0.137855887521968,0.838245466616251,0.149467672156053,0.223,0.044,FALSE,0,"L3",7
"MR-PCA","Int-Euclidean",0.737783245459871,0.226453427065026,0.746030873019199,0.246372054100782,0.13,0.0233333333333333,FALSE,0,"L3",7
"MR-PCA","Hausdorff",0.768504393673111,0.182674868189807,0.791296468152518,0.177042842451069,0.171,0.0263333333333333,FALSE,0,"L3",7
"MR-PCA","Ichino-Yaguchi",0.719509666080844,0.257205623901582,0.735873592593497,0.265135337158111,0.148,0.036,FALSE,0,"L3",7
"MR-PCA","Wasserstein",0.7482050380785,0.225471587580551,0.757198897025918,0.241071052833174,0.164,0.0323333333333333,FALSE,0,"L3",7
"MR-PCA","Centers-Euclidean",0.835468072642062,0.138516695957821,0.838857808669936,0.148339134056501,0.222666666666667,0.0443333333333333,FALSE,0,"L3",7
"SPCA","Int-Euclidean",0.92177855887522,0.0617410661980081,0.915096794626459,0.0728196826358879,0.338333333333333,0.0683333333333333,FALSE,0,"L3",7
"SPCA","Hausdorff",0.947681312243702,0.0339566490919742,0.940588918860955,0.0402034421155069,0.367333333333333,0.056,FALSE,0,"L3",7
"SPCA","Ichino-Yaguchi",0.925496192149971,0.0617270064440538,0.92105307343146,0.0711616306994197,0.361,0.0596666666666666,FALSE,0,"L3",7
"SPCA","Wasserstein",0.920449912126538,0.0619332161687171,0.917107214588991,0.0710823150020656,0.342,0.0656666666666667,FALSE,0,"L3",7
"SPCA","Centers-Euclidean",0.835468072642062,0.138516695957821,0.838857808669936,0.148339134056501,0.222666666666667,0.0443333333333333,FALSE,0,"L3",7
"IMDS","Int-Euclidean",0.458562975981254,-0.131694200351494,0.44807208893429,-0.114825457107271,0.0286666666666667,-0.00266666666666667,TRUE,0,"L3",7
"IMDS","Hausdorff",0.548504979496192,-0.0477445811364967,0.554813900181506,-0.0729262218938958,0.0413333333333333,-0.000333333333333335,TRUE,0,"L3",7
"IMDS","Ichino-Yaguchi",0.542759226713532,-0.0346736965436438,0.548526072857451,-0.0478904357995732,0.046,-0.004,TRUE,0,"L3",7
"IMDS","Wasserstein",0.53232396016403,-0.0236332747510252,0.539557694282776,-0.0378626227251716,0.0406666666666667,-0.00766666666666667,TRUE,0,"L3",7
"IMDS","Centers-Euclidean",0.504942003514938,-0.00259871118922095,0.498378765806913,0.0119241329580709,0.0253333333333333,-0.001,TRUE,0,"L3",7
"Int-UMAP","Int-Euclidean",0.769343878148799,-0.113551259519625,0.771588077115153,-0.0907802367972332,0.165,0.000666666666666677,FALSE,0,"L3",7
"Int-UMAP","Hausdorff",0.899314001171646,-0.0156403046280024,0.899358094752975,-0.00284839840321606,0.294666666666667,0.021,FALSE,0,"L3",7
"Int-UMAP","Ichino-Yaguchi",0.868837141183363,0.0152302284710017,0.873366713781711,0.0349667085927616,0.294666666666667,0.0233333333333333,FALSE,0,"L3",7
"Int-UMAP","Wasserstein",0.85425014645577,-0.0007088459285296,0.862753763024377,0.0237200927317407,0.276333333333333,0.0233333333333333,FALSE,0,"L3",7
"Int-UMAP","Centers-Euclidean",0.593846514352665,-0.070448740480375,0.600334105381416,-0.073544569618887,0.120333333333333,-0.011,FALSE,0,"L3",7
"C-PCA","CR-Euclidean",0.938882249560633,0.0502565905096661,0.932473477638316,0.0566340315540304,0.37,0.059,FALSE,0,"L3",7
"V-PCA","CR-Euclidean",0.938929701230228,0.0504311657879321,0.933096017205204,0.0555147552681267,0.369666666666667,0.0593333333333333,FALSE,0,"L3",7
"MR-PCA","CR-Euclidean",0.737742823667253,0.218189806678383,0.760124810346212,0.217461619814908,0.148666666666667,0.03,FALSE,0,"L3",7
"SPCA","CR-Euclidean",0.938882249560633,0.0502565905096661,0.932473477638316,0.0566340315540304,0.37,0.059,FALSE,0,"L3",7
"IMDS","CR-Euclidean",0.54331575864089,-0.0357984768599884,0.550526281490051,-0.0525274480824914,0.0426666666666667,-0.004,FALSE,0,"L3",7
"Int-UMAP","CR-Euclidean",0.885051552431166,0.000277680140597591,0.886324876113839,0.0175422035808969,0.301,0.0236666666666667,FALSE,0,"L3",7
"C-PCA","Int-Euclidean",0.931832454598711,0.0538441710603398,0.927392326618864,0.0593658167689949,0.370666666666667,0.0676666666666667,FALSE,0,"L3",8
"C-PCA","Hausdorff",0.949006444053896,0.0311353251318102,0.94240714966572,0.0362163150078993,0.377,0.0523333333333333,FALSE,0,"L3",8
"C-PCA","Ichino-Yaguchi",0.927960749853544,0.0578101933216169,0.925624510753483,0.0626834420172546,0.378666666666667,0.0546666666666667,FALSE,0,"L3",8
"C-PCA","Wasserstein",0.922789103690685,0.0556028119507909,0.921309797457507,0.0621972635815754,0.352666666666667,0.0496666666666667,FALSE,0,"L3",8
"C-PCA","Centers-Euclidean",0.844237258347979,0.132537785588752,0.844216764205094,0.145945685212247,0.222666666666667,0.0446666666666667,FALSE,0,"L3",8
"V-PCA","Int-Euclidean",0.931602226127709,0.0545600468658466,0.927384483322671,0.0594709774245403,0.37,0.0666666666666667,FALSE,0,"L3",8
"V-PCA","Hausdorff",0.949228471001757,0.0307779730521383,0.942299413725507,0.0365526832623998,0.378,0.0523333333333333,FALSE,0,"L3",8
"V-PCA","Ichino-Yaguchi",0.927968365553603,0.0581066198008201,0.92550317531448,0.062961907433139,0.377333333333333,0.0553333333333333,FALSE,0,"L3",8
"V-PCA","Wasserstein",0.922851786760398,0.0558922085530169,0.920907141913,0.0629545692151315,0.353,0.0506666666666667,FALSE,0,"L3",8
"V-PCA","Centers-Euclidean",0.842745166959578,0.135437609841828,0.843366515741936,0.147725001968884,0.223,0.0453333333333333,FALSE,0,"L3",8
"MR-PCA","Int-Euclidean",0.740252489748096,0.231504393673111,0.745577469398633,0.256028402895188,0.15,0.0276666666666667,FALSE,0,"L3",8
"MR-PCA","Hausdorff",0.75014762741652,0.200609256004687,0.764805447414069,0.215293733668435,0.158666666666667,0.036,FALSE,0,"L3",8
"MR-PCA","Ichino-Yaguchi",0.722498535442296,0.26377855887522,0.72637971470912,0.29098686597144,0.153333333333333,0.038,FALSE,0,"L3",8
"MR-PCA","Wasserstein",0.751199179847686,0.232835383714118,0.753650447209121,0.254201380045543,0.171,0.0373333333333333,FALSE,0,"L3",8
"MR-PCA","Centers-Euclidean",0.844237258347979,0.132537785588752,0.844216764205094,0.145945685212247,0.222666666666667,0.0446666666666667,FALSE,0,"L3",8
"SPCA","Int-Euclidean",0.931832454598711,0.0538441710603398,0.927392326618864,0.0593658167689949,0.370666666666667,0.0676666666666667,FALSE,0,"L3",8
"SPCA","Hausdorff",0.949006444053896,0.0311353251318102,0.94240714966572,0.0362163150078993,0.377,0.0523333333333333,FALSE,0,"L3",8
"SPCA","Ichino-Yaguchi",0.927960749853544,0.0578101933216169,0.925624510753483,0.0626834420172546,0.378666666666667,0.0546666666666667,FALSE,0,"L3",8
"SPCA","Wasserstein",0.922789103690685,0.0556028119507909,0.921309797457507,0.0621972635815754,0.352666666666667,0.0496666666666667,FALSE,0,"L3",8
"SPCA","Centers-Euclidean",0.844237258347979,0.132537785588752,0.844216764205094,0.145945685212247,0.222666666666667,0.0446666666666667,FALSE,0,"L3",8
"IMDS","Int-Euclidean",0.491732009373169,-0.075427603983597,0.483795882246471,-0.0692365962765759,0.0316666666666667,-0.000333333333333333,TRUE,1.17164616286747e-06,"L3",8
"IMDS","Hausdorff",0.581318101933216,-0.0944815465729351,0.58504787189375,-0.111475878371646,0.0563333333333333,-0.003,TRUE,0,"L3",8
"IMDS","Ichino-Yaguchi",0.572054481546573,-0.0706748681898066,0.569015940359631,-0.0927411237882154,0.0556666666666667,-0.00133333333333334,FALSE,0,"L3",8
"IMDS","Wasserstein",0.565349150556532,-0.0738031634446397,0.569369356921866,-0.0911994102406213,0.052,-0.006,FALSE,0,"L3",8
"IMDS","Centers-Euclidean",0.505140597539543,-0.00177270064440538,0.500754602927949,-0.00866981135406553,0.0273333333333333,0.000666666666666666,TRUE,0,"L3",8
"Int-UMAP","Int-Euclidean",0.758724077328647,-0.121731693028705,0.764317801334788,-0.11573517200215,0.157,0.00766666666666668,FALSE,0,"L3",8
"Int-UMAP","Hausdorff",0.893681898066784,-0.0117973052138255,0.893456368997533,-0.0102410712078876,0.274,0.00833333333333333,FALSE,0,"L3",8
"Int-UMAP","Ichino-Yaguchi",0.861545987111892,0.021493848857645,0.86928873784646,0.0225632825353635,0.278666666666667,0.0246666666666667,FALSE,0,"L3",8
"Int-UMAP","Wasserstein",0.8430820152314,0.000725248974809523,0.856333416387223,0.00502772940643487,0.255666666666667,0.0103333333333333,FALSE,0,"L3",8
"Int-UMAP","Centers-Euclidean",0.596270064440539,-0.0921089630931458,0.613570438372555,-0.09864052142491,0.114,-0.00233333333333333,FALSE,0,"L3",8
"C-PCA","CR-Euclidean",0.941736965436438,0.0470943175161102,0.936056369488795,0.0501466031649826,0.386,0.0503333333333333,FALSE,0,"L3",8
"V-PCA","CR-Euclidean",0.941671939074399,0.047252489748096,0.935904984200571,0.050253956074778,0.386333333333333,0.05,FALSE,0,"L3",8
"MR-PCA","CR-Euclidean",0.734615114235501,0.228581136496778,0.74456505629626,0.249366633491166,0.149,0.036,FALSE,0,"L3",8
"SPCA","CR-Euclidean",0.941736965436438,0.0470943175161102,0.936056369488795,0.0501466031649826,0.386,0.0503333333333333,FALSE,0,"L3",8
"IMDS","CR-Euclidean",0.578396602226128,-0.0775969537199765,0.578477685139172,-0.0986888722985801,0.0543333333333333,-0.00233333333333333,FALSE,0,"L3",8
"Int-UMAP","CR-Euclidean",0.877569420035149,0.00880726420620981,0.880639232477663,0.00851428872326213,0.283666666666667,0.0146666666666667,FALSE,0,"L3",8
"C-PCA","Int-Euclidean",0.929706502636204,0.0553450497949619,0.923689042704898,0.0654130549354659,0.355333333333333,0.07,FALSE,0,"L3",9
"C-PCA","Hausdorff",0.949239601640305,0.0298933801991799,0.940853817784678,0.038224527364261,0.381666666666667,0.075,FALSE,0,"L3",9
"C-PCA","Ichino-Yaguchi",0.925618629173989,0.0576367896895137,0.92109158909725,0.067758820714592,0.367,0.081,FALSE,0,"L3",9
"C-PCA","Wasserstein",0.921834797891037,0.0563374340949033,0.917136729423783,0.0687357693453772,0.347666666666667,0.0766666666666666,FALSE,0,"L3",9
"C-PCA","Centers-Euclidean",0.840196250732279,0.137065026362039,0.842787303132728,0.147494735442657,0.217333333333333,0.0436666666666667,FALSE,0,"L3",9
"V-PCA","Int-Euclidean",0.929535442296426,0.0567627416520211,0.922883783812413,0.0674867278809145,0.355666666666667,0.074,FALSE,0,"L3",9
"V-PCA","Hausdorff",0.949065026362039,0.0303456356180434,0.940853329593605,0.0384303045068787,0.380333333333333,0.0733333333333333,FALSE,0,"L3",9
"V-PCA","Ichino-Yaguchi",0.926377855887522,0.0573110720562391,0.921054675404366,0.0687183832953911,0.368666666666667,0.0823333333333333,FALSE,0,"L3",9
"V-PCA","Wasserstein",0.922339191564148,0.0565612185120093,0.917324071212647,0.069293091651119,0.348333333333333,0.0793333333333333,FALSE,0,"L3",9
"V-PCA","Centers-Euclidean",0.840532513181019,0.136399531341535,0.841108566018555,0.15089707105314,0.22,0.0423333333333333,FALSE,0,"L3",9
"MR-PCA","Int-Euclidean",0.730548330404218,0.221708260105448,0.745356223660902,0.234030193850236,0.137,0.0226666666666667,FALSE,0,"L3",9
"MR-PCA","Hausdorff",0.763464557703573,0.184876391329818,0.78895337591035,0.176834822392864,0.160333333333333,0.0243333333333333,FALSE,0,"L3",9
"MR-PCA","Ichino-Yaguchi",0.724909197422378,0.257806678383128,0.746977021859446,0.249713450262771,0.143,0.0236666666666667,FALSE,0,"L3",9
"MR-PCA","Wasserstein",0.751640304628002,0.227439953134154,0.764438389902858,0.230776008878323,0.161333333333333,0.0233333333333333,FALSE,0,"L3",9
"MR-PCA","Centers-Euclidean",0.840196250732279,0.137065026362039,0.842787303132728,0.147494735442657,0.217333333333333,0.0436666666666667,FALSE,0,"L3",9
"SPCA","Int-Euclidean",0.929706502636204,0.0553450497949619,0.923689042704898,0.0654130549354659,0.355333333333333,0.07,FALSE,0,"L3",9
"SPCA","Hausdorff",0.949239601640305,0.0298933801991799,0.940853817784678,0.038224527364261,0.381666666666667,0.075,FALSE,0,"L3",9
"SPCA","Ichino-Yaguchi",0.925618629173989,0.0576367896895137,0.92109158909725,0.067758820714592,0.367,0.081,FALSE,0,"L3",9
"SPCA","Wasserstein",0.921834797891037,0.0563374340949033,0.917136729423783,0.0687357693453772,0.347666666666667,0.0766666666666666,FALSE,0,"L3",9
"SPCA","Centers-Euclidean",0.840196250732279,0.137065026362039,0.842787303132728,0.147494735442657,0.217333333333333,0.0436666666666667,FALSE,0,"L3",9
"IMDS","Int-Euclidean",0.52211482132396,-0.0329607498535442,0.510754939902604,-0.0142059364955527,0.0196666666666667,-0.003,TRUE,0,"L3",9
"IMDS","Hausdorff",0.59136086701816,-0.0793919156414762,0.597201965107234,-0.111067386794554,0.055,-0.00366666666666667,TRUE,0,"L3",9
"IMDS","Ichino-Yaguchi",0.581638547158758,-0.065758640890451,0.582238470439033,-0.0946066507897105,0.052,-0.00733333333333333,TRUE,0,"L3",9
"IMDS","Wasserstein",0.57684827182191,-0.0652677211482133,0.580884569984263,-0.0946500245707488,0.052,-0.00566666666666667,TRUE,0,"L3",9
"IMDS","Centers-Euclidean",0.5090820152314,-0.0165213825424722,0.507052669982988,-0.0260716922406635,0.0356666666666667,-0.000333333333333335,TRUE,0,"L3",9
"Int-UMAP","Int-Euclidean",0.778638547158758,-0.0935231400117164,0.767919011096829,-0.0632462664513099,0.175333333333333,0.0146666666666667,FALSE,0,"L3",9
"Int-UMAP","Hausdorff",0.913570591681312,0.00136965436438197,0.913574513539857,0.0102162947433642,0.298666666666667,0.035,FALSE,0,"L3",9
"Int-UMAP","Ichino-Yaguchi",0.880707088459285,0.0270146455770358,0.887669309806822,0.0360290937316113,0.300666666666667,0.0326666666666667,FALSE,0,"L3",9
"Int-UMAP","Wasserstein",0.867335090802578,0.00912126537785596,0.875806802528093,0.0224139421229526,0.287,0.0223333333333333,FALSE,0,"L3",9
"Int-UMAP","Centers-Euclidean",0.612204452255419,-0.0952396016403045,0.619795812548752,-0.105981797534881,0.119666666666667,-0.00633333333333334,FALSE,0,"L3",9
