"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","rep"
"MR-PCA","Ichino-Yaguchi",0.725022261277094,0.248326889279438,0.735708005243602,0.262516449966633,0.138,0.0193333333333333,FALSE,0,49
"MR-PCA","Wasserstein",0.750796719390744,0.221668424135911,0.756916024073654,0.23694296132099,0.148333333333333,0.0246666666666667,FALSE,0,49
"MR-PCA","Centers-Euclidean",0.834998828353837,0.138309314586995,0.836313412834789,0.156196927067478,0.216,0.0536666666666667,FALSE,0,49
"SPCA","Int-Euclidean",0.927323374340949,0.0585225541886349,0.922101842184406,0.06494762001479,0.326333333333333,0.0476666666666667,FALSE,0,49
"SPCA","Hausdorff",0.949773286467487,0.0295547744581137,0.941342383443998,0.036381784148006,0.364,0.0543333333333333,FALSE,0,49
"SPCA","Ichino-Yaguchi",0.929779144698301,0.0584663151728179,0.924103967504283,0.0654271065483157,0.362666666666667,0.054,FALSE,0,49
"SPCA","Wasserstein",0.925350908025776,0.0554094903339192,0.921000548370601,0.0646384492226785,0.34,0.068,FALSE,0,49
"SPCA","Centers-Euclidean",0.834998828353837,0.138309314586995,0.836313412834789,0.156196927067478,0.216,0.0536666666666667,FALSE,0,49
"IMDS","Int-Euclidean",0.450068541300527,-0.0632653778558875,0.437966799322612,-0.0616587565896201,0.0236666666666667,-0.000666666666666668,TRUE,0,49
"IMDS","Hausdorff",0.567705330990041,-0.0667311072056239,0.574327554409893,-0.0974908821106066,0.049,0,FALSE,0,49
"IMDS","Ichino-Yaguchi",0.559755711775044,-0.0609853544229643,0.562817890299167,-0.0815845008852685,0.0473333333333333,0.00166666666666667,FALSE,0,49
"IMDS","Wasserstein",0.556277094317516,-0.0580609256004686,0.561008681818091,-0.0807430129955543,0.05,-0.00533333333333333,FALSE,0,49
"IMDS","Centers-Euclidean",0.50519273579379,0.000925600468658527,0.496918402853738,-0.0122081511636065,0.0356666666666667,-0.000999999999999999,FALSE,0,49
"Int-UMAP","Int-Euclidean",0.771817809021675,-0.0599613356766256,0.778629445781853,-0.0570601026153071,0.155,0.00366666666666667,FALSE,0,49
"Int-UMAP","Hausdorff",0.899393673110721,-0.000664323374340969,0.898956835465638,0.00769458827914643,0.278,0.0193333333333333,FALSE,0,49
"Int-UMAP","Ichino-Yaguchi",0.869195664909197,0.0378265963678969,0.873029484284469,0.0455111291445004,0.283666666666667,0.019,FALSE,0,49
"Int-UMAP","Wasserstein",0.852493263034564,0.0174622144112478,0.859847199264704,0.0299069996006965,0.264,0.0183333333333333,FALSE,0,49
"Int-UMAP","Centers-Euclidean",0.582884592852958,-0.0543925014645577,0.582895931019523,-0.0499322166653388,0.101333333333333,-0.00566666666666667,FALSE,0,49
"C-PCA","Int-Euclidean",0.930592852958407,0.0561734036321031,0.924345222935217,0.0650956677954934,0.346666666666667,0.06,FALSE,0,50
"C-PCA","Hausdorff",0.947574106619801,0.0331236086701816,0.938522646308792,0.0436068385436984,0.362666666666667,0.067,FALSE,0,50
"C-PCA","Ichino-Yaguchi",0.929480960749854,0.0592993555946104,0.923117085413327,0.0700806252161742,0.353,0.0583333333333333,FALSE,0,50
"C-PCA","Wasserstein",0.924528998242531,0.0597223198594025,0.919184901294059,0.0711820917390855,0.333666666666667,0.054,FALSE,0,50
"C-PCA","Centers-Euclidean",0.835763327475103,0.143985940246046,0.835624047893079,0.157750324961778,0.216,0.035,FALSE,0,50
"V-PCA","Int-Euclidean",0.930649091974224,0.055784417106034,0.924164805630102,0.0654504476082706,0.348,0.0673333333333333,FALSE,0,50
"V-PCA","Hausdorff",0.947568834212068,0.0332560046865846,0.9384744927073,0.0435551163882826,0.362333333333333,0.0613333333333333,FALSE,0,50
"V-PCA","Ichino-Yaguchi",0.929459871118922,0.0592314001171647,0.923062827888237,0.0702239185070933,0.352666666666667,0.061,FALSE,0,50
"V-PCA","Wasserstein",0.924759812536614,0.0590615114235501,0.919149814479717,0.0712071859883636,0.337,0.0573333333333333,FALSE,0,50
"V-PCA","Centers-Euclidean",0.83517223198594,0.145207967193907,0.835423676161676,0.158115504165513,0.216333333333333,0.036,FALSE,0,50
"MR-PCA","Int-Euclidean",0.734483889865261,0.222929115407147,0.742650499098612,0.24900636229642,0.137333333333333,0.018,FALSE,0,50
"MR-PCA","Hausdorff",0.756296426479203,0.19402460456942,0.783608631648015,0.184846546040486,0.156666666666667,0.0296666666666667,FALSE,0,50
"MR-PCA","Ichino-Yaguchi",0.721658465143527,0.251462214411248,0.739408620226186,0.256688282170755,0.144333333333333,0.031,FALSE,0,50
"MR-PCA","Wasserstein",0.748551259519625,0.224376098418278,0.761506635944403,0.229255906229241,0.169,0.0256666666666667,FALSE,0,50
"MR-PCA","Centers-Euclidean",0.835763327475103,0.143985940246046,0.835624047893079,0.157750324961778,0.216,0.035,FALSE,0,50
"SPCA","Int-Euclidean",0.930592852958407,0.0561734036321031,0.924345222935217,0.0650956677954934,0.346666666666667,0.06,FALSE,0,50
"SPCA","Hausdorff",0.947574106619801,0.0331236086701816,0.938522646308792,0.0436068385436984,0.362666666666667,0.067,FALSE,0,50
"SPCA","Ichino-Yaguchi",0.929480960749854,0.0592993555946104,0.923117085413327,0.0700806252161742,0.353,0.0583333333333333,FALSE,0,50
"SPCA","Wasserstein",0.924528998242531,0.0597223198594025,0.919184901294059,0.0711820917390855,0.333666666666667,0.054,FALSE,0,50
"SPCA","Centers-Euclidean",0.835763327475103,0.143985940246046,0.835624047893079,0.157750324961778,0.216,0.035,FALSE,0,50
"IMDS","Int-Euclidean",0.513996485061511,-0.048878734622144,0.498612991593442,-0.0248807670065122,0.0283333333333333,0.003,TRUE,0,50
"IMDS","Hausdorff",0.603544815465729,-0.0994715875805505,0.602163419505198,-0.121718799485956,0.0643333333333333,-0.005,TRUE,0,50
"IMDS","Ichino-Yaguchi",0.591967779730521,-0.0848775629759813,0.591635257404884,-0.0962504070177927,0.0663333333333333,-0.00766666666666667,FALSE,0,50
"IMDS","Wasserstein",0.58303280609256,-0.0865202108963093,0.587490702493137,-0.0973175282241221,0.0606666666666667,-0.002,FALSE,0,50
"IMDS","Centers-Euclidean",0.520530755711775,0.00705565319273582,0.510883420893012,0.00316954369333128,0.0403333333333333,-0.00266666666666667,TRUE,0,50
"Int-UMAP","Int-Euclidean",0.792079086115993,-0.103884007029877,0.794378591102058,-0.0863338999727196,0.187333333333333,0.018,FALSE,0,50
"Int-UMAP","Hausdorff",0.906226127709432,-0.00964499121265372,0.906633324598091,9.87021025836698e-05,0.301666666666667,0.0423333333333333,FALSE,0,50
"Int-UMAP","Ichino-Yaguchi",0.879525483304042,0.0249209138840071,0.885531151886835,0.0330884256805084,0.310666666666667,0.0373333333333333,FALSE,0,50
"Int-UMAP","Wasserstein",0.865974223784417,0.00655887521968368,0.873214381279991,0.0190586094875176,0.282,0.0246666666666667,FALSE,0,50
"Int-UMAP","Centers-Euclidean",0.626628002343292,-0.0866198008201524,0.640012603159149,-0.0816323098361444,0.134333333333333,0.00233333333333333,FALSE,0,50
"C-PCA","Int-Euclidean",0.930465143526655,0.0517305213825424,0.922698026341746,0.0680443725769872,0.342666666666667,0.0776666666666667,FALSE,0,51
"C-PCA","Hausdorff",0.948505565319274,0.02996719390744,0.940288786512048,0.0405965940536178,0.369,0.0796666666666667,FALSE,0,51
"C-PCA","Ichino-Yaguchi",0.929122437024019,0.0574176918570592,0.921149032913443,0.0722758654146254,0.366,0.079,FALSE,0,51
"C-PCA","Wasserstein",0.923256590509666,0.0562893966022261,0.917113069811477,0.0732274910525169,0.345333333333333,0.0743333333333333,FALSE,0,51
"C-PCA","Centers-Euclidean",0.844781487990627,0.134558875219684,0.843943087053219,0.15725595474131,0.220333333333333,0.0463333333333333,FALSE,0,51
"V-PCA","Int-Euclidean",0.930387814879906,0.051875805506737,0.92259040323815,0.0682338183465583,0.343333333333333,0.078,FALSE,0,51
"V-PCA","Hausdorff",0.948673110720562,0.0295547744581137,0.940386036322951,0.0404652553032058,0.372,0.081,FALSE,0,51
"V-PCA","Ichino-Yaguchi",0.929492091388401,0.0566783831282953,0.921458079354998,0.0716175013736131,0.367333333333333,0.0813333333333333,FALSE,0,51
"V-PCA","Wasserstein",0.923834212067955,0.0552325717633275,0.917518997617843,0.0725512143906447,0.349,0.0773333333333333,FALSE,0,51
"V-PCA","Centers-Euclidean",0.844603983596954,0.134892794376098,0.843160159831915,0.158721456749879,0.22,0.0476666666666667,FALSE,0,51
"MR-PCA","Int-Euclidean",0.742035735207967,0.206958406561219,0.749009393533126,0.241182679717641,0.134666666666667,0.042,FALSE,0,51
"MR-PCA","Hausdorff",0.725742823667253,0.222417106033978,0.732253901421941,0.261603474323836,0.126333333333333,0.0293333333333333,FALSE,0,51
"MR-PCA","Ichino-Yaguchi",0.718915641476274,0.258492091388401,0.721948884859521,0.297040871264475,0.132,0.031,FALSE,0,51
"MR-PCA","Wasserstein",0.748459871118922,0.231141183362624,0.749323608198724,0.262560427078147,0.152666666666667,0.03,FALSE,0,51
"MR-PCA","Centers-Euclidean",0.844781487990627,0.134558875219684,0.843943087053219,0.15725595474131,0.220333333333333,0.0463333333333333,FALSE,0,51
"SPCA","Int-Euclidean",0.930465143526655,0.0517305213825424,0.922698026341746,0.0680443725769872,0.342666666666667,0.0776666666666667,FALSE,0,51
"SPCA","Hausdorff",0.948505565319274,0.02996719390744,0.940288786512048,0.0405965940536178,0.369,0.0796666666666667,FALSE,0,51
"SPCA","Ichino-Yaguchi",0.929122437024019,0.0574176918570592,0.921149032913443,0.0722758654146254,0.366,0.079,FALSE,0,51
"SPCA","Wasserstein",0.923256590509666,0.0562893966022261,0.917113069811477,0.0732274910525169,0.345333333333333,0.0743333333333333,FALSE,0,51
"SPCA","Centers-Euclidean",0.844781487990627,0.134558875219684,0.843943087053219,0.15725595474131,0.220333333333333,0.0463333333333333,FALSE,0,51
"IMDS","Int-Euclidean",0.435818980667838,-0.107314586994728,0.421819827404498,-0.0752510092736346,0.0236666666666667,0.003,TRUE,0,51
"IMDS","Hausdorff",0.550623901581722,-0.0799285295840656,0.561938069431517,-0.106052387200613,0.05,-0.00166666666666667,TRUE,0,51
"IMDS","Ichino-Yaguchi",0.533506151142355,-0.0487650849443468,0.542891852014241,-0.0728585015021087,0.0463333333333333,-0.00833333333333333,FALSE,0,51
"IMDS","Wasserstein",0.531050966608084,-0.0514118336262449,0.539561853118044,-0.0735889243876464,0.049,-0.005,TRUE,0,51
"IMDS","Centers-Euclidean",0.505298769771529,-0.00692325717633269,0.506054590968803,0.000139590407690182,0.0303333333333333,-0.00166666666666667,TRUE,0,51
"Int-UMAP","Int-Euclidean",0.788490333919156,-0.0754083186877562,0.783459990515583,-0.0567763714906853,0.174333333333333,0.0113333333333333,FALSE,0,51
"Int-UMAP","Hausdorff",0.90366373755126,-0.0119695371997657,0.904262852205679,-0.00797278657161371,0.285666666666667,0.018,FALSE,0,51
"Int-UMAP","Ichino-Yaguchi",0.881763327475103,0.0173544229642648,0.886975318563865,0.0198600242591048,0.295,-0.000333333333333338,FALSE,0,51
"Int-UMAP","Wasserstein",0.861683069712947,-0.000657293497363765,0.871487596492577,0.00584162682459494,0.273,0.0106666666666667,FALSE,0,51
"Int-UMAP","Centers-Euclidean",0.603182190978325,-0.0890474516695958,0.603063933226515,-0.0784888275630837,0.107666666666667,-0.0143333333333333,FALSE,0,51
"C-PCA","Int-Euclidean",0.931475688342121,0.0519543057996485,0.923767915499345,0.0625377860657679,0.337666666666667,0.0606666666666667,FALSE,0,52
"C-PCA","Hausdorff",0.946052724077329,0.0294739308728764,0.936436689524141,0.0411972118456033,0.340666666666667,0.065,FALSE,0,52
"C-PCA","Ichino-Yaguchi",0.927206795547745,0.057087287639133,0.920381547421392,0.0682818514354737,0.345666666666667,0.0693333333333333,FALSE,0,52
"C-PCA","Wasserstein",0.921438781487991,0.0549314586994727,0.914944023827409,0.0698724746666446,0.323333333333333,0.0733333333333333,FALSE,0,52
"C-PCA","Centers-Euclidean",0.832697715289982,0.139841827768014,0.832813336151946,0.15434905630977,0.204666666666667,0.045,FALSE,0,52
"V-PCA","Int-Euclidean",0.931331575864089,0.0522214411247802,0.92418301224024,0.0617224716653441,0.337333333333333,0.06,FALSE,0,52
"V-PCA","Hausdorff",0.94600820152314,0.0294575278265963,0.936564204111152,0.0408038035304197,0.339666666666667,0.0633333333333333,FALSE,0,52
"V-PCA","Ichino-Yaguchi",0.927267135325132,0.056896309314587,0.920770394680989,0.0674169672188906,0.346333333333333,0.0693333333333333,FALSE,0,52
"V-PCA","Wasserstein",0.921818394844757,0.0540503807850029,0.915330700325445,0.0690772421134498,0.323666666666667,0.0763333333333333,FALSE,0,52
"V-PCA","Centers-Euclidean",0.833512009373169,0.13826244874048,0.833179378901211,0.153587611798442,0.206,0.0453333333333333,FALSE,0,52
"MR-PCA","Int-Euclidean",0.727644405389572,0.227940246045694,0.734695450135964,0.25157150548455,0.132333333333333,0.032,FALSE,0,52
"MR-PCA","Hausdorff",0.718558875219684,0.227065026362039,0.728961539294085,0.250256360185531,0.119666666666667,0.0433333333333333,FALSE,0,52
"MR-PCA","Ichino-Yaguchi",0.714011716461629,0.256417106033978,0.721309101247912,0.28047356376259,0.124666666666667,0.0376666666666667,FALSE,0,52
"MR-PCA","Wasserstein",0.740042765084944,0.230789689513767,0.745005556627631,0.250337095935533,0.138666666666667,0.032,FALSE,0,52
"MR-PCA","Centers-Euclidean",0.832697715289982,0.139841827768014,0.832813336151946,0.15434905630977,0.204666666666667,0.045,FALSE,0,52
"SPCA","Int-Euclidean",0.931475688342121,0.0519543057996485,0.923767915499345,0.0625377860657679,0.337666666666667,0.0606666666666667,FALSE,0,52
"SPCA","Hausdorff",0.946052724077329,0.0294739308728764,0.936436689524141,0.0411972118456033,0.340666666666667,0.065,FALSE,0,52
"SPCA","Ichino-Yaguchi",0.927206795547745,0.057087287639133,0.920381547421392,0.0682818514354737,0.345666666666667,0.0693333333333333,FALSE,0,52
"SPCA","Wasserstein",0.921438781487991,0.0549314586994727,0.914944023827409,0.0698724746666446,0.323333333333333,0.0733333333333333,FALSE,0,52
"SPCA","Centers-Euclidean",0.832697715289982,0.139841827768014,0.832813336151946,0.15434905630977,0.204666666666667,0.045,FALSE,0,52
"IMDS","Int-Euclidean",0.452163444639719,-0.0283620386643233,0.4422511472874,-0.00576827227797794,0.0266666666666667,-0.00233333333333333,TRUE,0,52
"IMDS","Hausdorff",0.547383714118336,-0.0496145284124194,0.564160606112244,-0.0751625929577978,0.052,-0.00233333333333333,TRUE,0,52
"IMDS","Ichino-Yaguchi",0.53423784417106,-0.0365389572349151,0.548166428788658,-0.0579735326749509,0.0476666666666667,-0.00733333333333333,TRUE,0,52
"IMDS","Wasserstein",0.531391329818395,-0.0380843585237259,0.541487036147479,-0.0553315086040606,0.041,-0.000666666666666666,FALSE,0,52
"IMDS","Centers-Euclidean",0.511837727006444,-0.000556531927357939,0.507102965944988,0.00452012276009722,0.034,0.00266666666666667,TRUE,0,52
"Int-UMAP","Int-Euclidean",0.761872290568248,-0.114833040421793,0.76829485297696,-0.101500447585243,0.172,0.00366666666666667,FALSE,0,52
"Int-UMAP","Hausdorff",0.899927357937903,-0.000611599297012266,0.897344903001193,0.00589536315198264,0.283333333333333,0.012,FALSE,0,52
"Int-UMAP","Ichino-Yaguchi",0.866603397773872,0.0344135910954892,0.869462713485726,0.0432062700927855,0.291666666666667,0.0206666666666667,FALSE,0,52
"Int-UMAP","Wasserstein",0.850174575278266,0.0152314001171646,0.857035765983307,0.0289623452699121,0.270333333333333,0.023,FALSE,0,52
"Int-UMAP","Centers-Euclidean",0.588519625073228,-0.0839050966608084,0.595244986715216,-0.0997151819594055,0.101333333333333,-0.00233333333333333,FALSE,0,52
"C-PCA","Int-Euclidean",0.93362272993556,0.0497293497363797,0.926974369047581,0.0595932339787741,0.345333333333333,0.072,FALSE,0,53
"C-PCA","Hausdorff",0.946795547744581,0.0327803163444639,0.937959539399399,0.0426303213018797,0.364,0.0783333333333333,FALSE,0,53
"C-PCA","Ichino-Yaguchi",0.926281780902168,0.0628717047451669,0.91914084588775,0.0748454468429773,0.355,0.0766666666666667,FALSE,0,53
"C-PCA","Wasserstein",0.9207129466901,0.0601862917398945,0.914050786148822,0.0756406333404106,0.337333333333333,0.081,FALSE,0,53
"C-PCA","Centers-Euclidean",0.83219273579379,0.145350908025776,0.826559633844414,0.171760125320798,0.205333333333333,0.054,FALSE,0,53
"V-PCA","Int-Euclidean",0.93372114821324,0.0497691857059168,0.927419736705352,0.0588321548431548,0.345333333333333,0.0696666666666667,FALSE,0,53
"V-PCA","Hausdorff",0.946772700644405,0.0327908611599297,0.938226898468385,0.0420433851414595,0.363333333333333,0.0783333333333333,FALSE,0,53
"V-PCA","Ichino-Yaguchi",0.926171646162859,0.0633263034563561,0.919860971472601,0.0735109182091125,0.354666666666667,0.0773333333333333,FALSE,0,53
"V-PCA","Wasserstein",0.920476274165202,0.0608822495606327,0.914650249476384,0.0746832845065501,0.336333333333333,0.0826666666666667,FALSE,0,53
"V-PCA","Centers-Euclidean",0.832364381956649,0.145199765670768,0.827148489762495,0.170998877314053,0.206333333333333,0.054,FALSE,0,53
"MR-PCA","Int-Euclidean",0.728107791446983,0.217780902167545,0.7320792257351,0.254146478507388,0.134,0.027,FALSE,0,53
"MR-PCA","Hausdorff",0.729503222026948,0.215889865260691,0.738156800831706,0.243091480712691,0.128,0.0413333333333333,FALSE,0,53
"MR-PCA","Ichino-Yaguchi",0.716500292911541,0.252100761570006,0.720072586182995,0.284656969779591,0.129,0.0366666666666667,FALSE,0,53
"MR-PCA","Wasserstein",0.743048037492677,0.224870533099004,0.743551641481073,0.252714293236727,0.141333333333333,0.0393333333333333,FALSE,0,53
"MR-PCA","Centers-Euclidean",0.83219273579379,0.145350908025776,0.826559633844414,0.171760125320798,0.205333333333333,0.054,FALSE,0,53
"SPCA","Int-Euclidean",0.93362272993556,0.0497293497363797,0.926974369047581,0.0595932339787741,0.345333333333333,0.072,FALSE,0,53
"SPCA","Hausdorff",0.946795547744581,0.0327803163444639,0.937959539399399,0.0426303213018797,0.364,0.0783333333333333,FALSE,0,53
"SPCA","Ichino-Yaguchi",0.926281780902168,0.0628717047451669,0.91914084588775,0.0748454468429773,0.355,0.0766666666666667,FALSE,0,53
"SPCA","Wasserstein",0.9207129466901,0.0601862917398945,0.914050786148822,0.0756406333404106,0.337333333333333,0.081,FALSE,0,53
"SPCA","Centers-Euclidean",0.83219273579379,0.145350908025776,0.826559633844414,0.171760125320798,0.205333333333333,0.054,FALSE,0,53
"IMDS","Int-Euclidean",0.4750820152314,-0.0952278851786761,0.459612420041441,-0.0831216610532369,0.0296666666666667,0.00166666666666667,TRUE,0,53
"IMDS","Hausdorff",0.589682483889865,-0.0878687756297598,0.591733938014779,-0.101039515382855,0.0526666666666667,-0.00433333333333333,TRUE,0,53
"IMDS","Ichino-Yaguchi",0.57688107791447,-0.0578113649677798,0.574145572744077,-0.0727221396033033,0.055,-0.000333333333333331,TRUE,0,53
"IMDS","Wasserstein",0.573475688342121,-0.0704241359109549,0.571945446796922,-0.0863720679175105,0.0493333333333333,-0.00466666666666667,TRUE,0,53
"IMDS","Centers-Euclidean",0.514444639718805,0.0289455184534271,0.50331467384154,0.0195842346829667,0.0316666666666667,-0.00433333333333333,TRUE,0,53
"Int-UMAP","Int-Euclidean",0.784289982425308,-0.0627123608670181,0.787044756835558,-0.0617217117452785,0.155666666666667,0.000666666666666663,FALSE,0,53
"Int-UMAP","Hausdorff",0.906503222026948,-0.00773169302870536,0.903233442992102,-0.00718336318514277,0.289333333333333,-0.002,FALSE,0,53
"Int-UMAP","Ichino-Yaguchi",0.875960749853544,0.0227498535442296,0.8771670310445,0.0271377756571659,0.294333333333333,0.0136666666666667,FALSE,0,53
"Int-UMAP","Wasserstein",0.860033977738723,0.0045295840656121,0.865264056103286,0.0155273023927657,0.272666666666667,0.0116666666666667,FALSE,0,53
