"scenario","replication","Method","Metric","space","anchor","block_id","block_size","candidate_ids","min_within_block_gap","max_within_block_gap","classification"
"ScenarioI",98,"IMDS","Int-Euclidean","low",300,30,2,"91;83",6.59472476627343e-13,6.59472476627343e-13,"tolerance_near_tie"
"ScenarioI",98,"IMDS","Hausdorff","low",1,243,2,"81;70",2.18580709088201e-12,2.18580709088201e-12,"tolerance_near_tie"
"ScenarioI",98,"IMDS","Hausdorff","low",1,247,2,"181;93",3.36219940777482e-12,3.36219940777482e-12,"tolerance_near_tie"
"ScenarioI",98,"IMDS","Hausdorff","low",2,246,3,"82;81;70",6.61692922676593e-14,4.85167461761193e-13,"tolerance_near_tie"
"ScenarioI",98,"IMDS","Hausdorff","low",300,268,2,"142;167",2.24575913421177e-12,2.24575913421177e-12,"tolerance_near_tie"
"ScenarioI",98,"IMDS","Wasserstein","low",1,178,2,"83;167",1.91713311892272e-12,1.91713311892272e-12,"tolerance_near_tie"
"ScenarioI",98,"IMDS","Centers-Euclidean","low",1,149,2,"83;167",2.07833750209829e-13,2.07833750209829e-13,"tolerance_near_tie"
"ScenarioI",99,"IMDS","Int-Euclidean","low",1,54,2,"173;85",7.02993219192649e-13,7.02993219192649e-13,"tolerance_near_tie"
"ScenarioI",99,"IMDS","Hausdorff","low",300,240,2,"68;298",1.95488070175998e-12,1.95488070175998e-12,"tolerance_near_tie"
"ScenarioI",99,"IMDS","Centers-Euclidean","low",2,152,2,"100;68",1.61703983536654e-13,1.61703983536654e-13,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Int-Euclidean","low",1,73,2,"168;112",1.41953115928573e-12,1.41953115928573e-12,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Int-Euclidean","low",1,80,2,"87;167",5.02042851735496e-13,5.02042851735496e-13,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Int-Euclidean","low",1,81,2,"77;68",6.08180172889661e-13,6.08180172889661e-13,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Int-Euclidean","low",1,83,2,"195;118",1.66133773404908e-12,1.66133773404908e-12,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Int-Euclidean","low",2,72,3,"129;87;77",1.62647673107585e-13,4.2899017671516e-13,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Int-Euclidean","low",300,39,2,"125;68",3.23074900165921e-13,3.23074900165921e-13,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Int-Euclidean","low",300,40,2,"122;167",1.00519592649562e-12,1.00519592649562e-12,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Hausdorff","low",1,230,5,"69;109;121;106;124",5.77315972805081e-14,2.32081021067643e-12,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Hausdorff","low",2,234,2,"147;78",3.76809694557778e-13,3.76809694557778e-13,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Hausdorff","low",2,235,4,"109;121;106;124",2.08721928629529e-14,1.40110145707695e-13,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Hausdorff","low",16,178,2,"106;121",3.33175327604796e-16,3.33175327604796e-16,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Hausdorff","low",151,231,2,"121;106",2.6624535909292e-14,2.6624535909292e-14,"tolerance_near_tie"
"ScenarioI",100,"IMDS","Hausdorff","low",155,231,2,"121;106",3.28834182106164e-14,3.28834182106164e-14,"tolerance_near_tie"
