"Method","Metric","K","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","Q_TC_spread","B_TC_spread","Q_RE_spread","B_RE_spread","Q_LC_spread","B_LC_spread","rep"
"V-PCA","Wasserstein",20,0.900740278293136,0.0616182683982684,0.89278471515175,0.076806517311514,0.385666666666667,0.0735666666666667,2.4737167593214e-06,3.71057513914863e-06,6.87557195566679e-06,1.29226610092181e-05,0,5e-04,18
"V-PCA","Wasserstein",40,0.908095501043841,0.0499978914405011,0.886000202694368,0.0717766897329798,0.52575,0.0947416666666667,8.69867780139977e-07,2.08768267229154e-06,5.73297663197803e-06,1.11493661001799e-05,0,0.000250000000000028,18
"V-PCA","Wasserstein",5,0.905702305936073,0.0820517351598174,0.903835765435441,0.088016654772744,0.219333333333333,0.0293466666666667,6.84931506844677e-06,1.36986301368935e-05,9.22804340874883e-06,2.02606819729167e-05,0,0.00133333333333333,18
"C-PCA","Centers-Euclidean",10,0.880971212653779,0.107940035149385,0.876209965253998,0.124666704094649,0.272666666666667,0.0614666666666667,5.85823081433734e-06,1.05448154658072e-05,9.01771811201435e-06,1.8552795945509e-05,0,0.001,19
"C-PCA","Centers-Euclidean",20,0.884743605442177,0.0894242300556586,0.872095310379028,0.115183431056559,0.367,0.0863433333333333,2.16450216450337e-06,4.94743351886484e-06,7.85932947311441e-06,1.56340801198834e-05,0,0.00100000000000003,19
"C-PCA","Centers-Euclidean",40,0.893368270702853,0.067070347947112,0.866339373204921,0.105584479097416,0.503583333333333,0.10913,1.21781489226258e-06,2.43562978441414e-06,6.85880828110719e-06,1.33093292224579e-05,0,0.000583333333333269,19
"C-PCA","Centers-Euclidean",5,0.878914840182648,0.129728401826484,0.878843537498667,0.135489734314377,0.208,0.04864,1.14155251143e-05,2.05479452056734e-05,1.32883825084695e-05,2.64947379645941e-05,0,0.00133333333333334,19
"C-PCA","Hausdorff",10,0.898904967779731,0.0938425541886351,0.895837622705982,0.106800571337074,0.32052,0.05808,5.27240773295912e-06,7.02987697720481e-06,1.38213340419302e-05,1.6371288039968e-05,0.000333333333333297,0.001,19
"C-PCA","Hausdorff",20,0.90063524427953,0.0761708719851577,0.891047158287534,0.098097138312897,0.412833333333333,0.08904,1.85528756957432e-06,4.32900432900674e-06,1.17815941043098e-05,1.41600808995362e-05,0,0.000500000000000028,19
"C-PCA","Hausdorff",40,0.903494679888657,0.0565177661795407,0.883652746962094,0.0899753544631608,0.529798333333333,0.11587,1.21781489215156e-06,2.08768267218051e-06,9.7710576283383e-06,1.1970423347607e-05,8.33333333333242e-05,0.000500000000000028,19
"C-PCA","Hausdorff",5,0.900299292237443,0.108524611872146,0.899915863211687,0.114599788370204,0.258,0.02896,1.14155251143e-05,1.82648401827468e-05,1.81279786073407e-05,2.40339263889305e-05,0,0.000666666666666677,19
"C-PCA","Ichino-Yaguchi",10,0.887275301698887,0.0992949736379613,0.88297673219941,0.115274816417896,0.296413333333333,0.0578866666666667,0.00011657879320448,0.000229642647920358,0.000150951596469273,0.000265734068199089,0.000333333333333352,0.00233333333333334,19
"C-PCA","Ichino-Yaguchi",20,0.89008635126778,0.0819839579468151,0.87839254621701,0.106524919907449,0.381233333333333,0.0796966666666667,0.000197588126159554,0.000401360544217688,0.000147145661826387,0.000251070096703429,5e-04,0.00166666666666668,19
"C-PCA","Ichino-Yaguchi",40,0.895317338204593,0.0638877313848295,0.87162422939392,0.0983799214807602,0.507445,0.104743333333333,9.23799582462914e-05,0.000188587334725043,9.87531314233792e-05,0.000197450552515674,8.33333333333242e-05,0.000916666666666677,19
"C-PCA","Ichino-Yaguchi",5,0.885832739726027,0.120563378995434,0.885729723322752,0.125859594294198,0.228,0.0329066666666667,2.51141552511935e-05,3.88127853881981e-05,0.000173323161978822,0.000351321865951354,0,0.00333333333333333,19
"C-PCA","Int-Euclidean",10,0.901258687756298,0.0752425307557118,0.889281093188767,0.102393667056452,0.305666666666667,0.0684866666666667,6.44405389582658e-06,9.37316930282872e-06,1.18639641759621e-05,1.74367113238566e-05,0,0.00100000000000001,19
"C-PCA","Int-Euclidean",20,0.902521502782931,0.0620103772418058,0.885764646343057,0.0926554760801339,0.411833333333333,0.0720866666666667,2.47371675943242e-06,4.94743351886484e-06,9.09905197321592e-06,1.37277047159573e-05,0,0.000833333333333353,19
"C-PCA","Int-Euclidean",40,0.904854091858038,0.0516251078636047,0.879074495817483,0.0857520201678062,0.527333333333333,0.0848583333333333,1.04384133614577e-06,1.39178844826837e-06,7.2340074674937e-06,1.17929445952458e-05,0,0.00058333333333338,19
"C-PCA","Int-Euclidean",5,0.896732397260274,0.0974063470319635,0.8892382795646,0.116108349533676,0.224666666666667,0.0502666666666667,9.13242009126236e-06,2.28310502282669e-05,1.28782472459399e-05,2.4526088704041e-05,0,0.000666666666666677,19
"C-PCA","Wasserstein",10,0.885432852958407,0.102519554774458,0.883004381192485,0.115108135458592,0.288,0.0533666666666667,4.68658465135885e-06,1.17164616285637e-05,1.39387762339016e-05,2.06375867518038e-05,0,0.00066666666666669,19
"C-PCA","Wasserstein",20,0.888282034632035,0.085517860235003,0.878174518364018,0.106857845216991,0.376333333333333,0.0785166666666667,2.16450216461439e-06,4.32900432900674e-06,1.1679028784406e-05,1.64978194188703e-05,0,0.000333333333333352,19
"C-PCA","Wasserstein",40,0.894781885873347,0.0648456784968684,0.871529388286799,0.0984094863708067,0.505416666666667,0.106386666666667,1.21781489215156e-06,2.08768267218051e-06,9.65482529680095e-06,1.41597427512213e-05,0,0.000333333333333352,19
"C-PCA","Wasserstein",5,0.885354086757991,0.12017301369863,0.886837478160297,0.123365163110794,0.230666666666667,0.0356266666666667,7.99086757996559e-06,1.1415525114189e-05,2.00556143415964e-05,2.54283862817783e-05,0,0.000666666666666677,19
"IMDS","Centers-Euclidean",10,0.543207545401289,-0.0431234212067956,0.547344802277242,-0.0536963365251511,0.06,0.00766666666666667,0.000319859402460487,0.000625659050966565,0.000818141456587207,0.00163940856419165,0,0,19
"IMDS","Centers-Euclidean",20,0.542769907235621,-0.0314182807668522,0.54211829972324,-0.0475150791096275,0.0950933333333333,2.33333333333327e-05,0.000114409400123638,0.000222016079158949,0.000712246406800787,0.00142378849368008,0.000166666666666662,0.000333333333333324,19
"IMDS","Centers-Euclidean",40,0.543666621433542,-0.0169744119693806,0.53523780074113,-0.0411654551824613,0.154618333333333,-0.00618166666666667,0.000167362560890782,0.000331245650661116,0.000602643471746211,0.0012035095024564,0.00025,0.000416666666666662,19
"IMDS","Centers-Euclidean",5,0.549069337899543,-0.0478702739726027,0.553302544479169,-0.0582829785663312,0.0346666666666667,0.00533333333333333,0.000699771689497752,0.00141780821917803,0.00095655847298437,0.00189425072388871,0,0,19
"IMDS","Hausdorff",10,0.554266455770357,-0.0497250380785003,0.554136721348672,-0.064990592496626,0.0586666666666667,0.00178,0.000455770357352003,0.000923257176332792,0.0013627485341603,0.00272255256996523,0,0.000999999999999997,19
"IMDS","Hausdorff",20,0.551961304885591,-0.0320212863327149,0.548761792155168,-0.055922610523069,0.0939233333333333,-0.00544666666666667,0.000217377860235013,0.000424860853432296,0.00103964525670663,0.00208160000161434,0.000166666666666662,0.000833333333333339,19
"IMDS","Hausdorff",40,0.555709370215727,-0.0147487752261656,0.542631693555228,-0.0479128751867574,0.160118333333333,-0.00876666666666667,0.000101600556715375,0.000201113430758459,0.000899658946351356,0.00180070989591702,8.33333333333519e-05,0.000416666666666676,19
"IMDS","Hausdorff",5,0.553930684931507,-0.055068401826484,0.5571239724061,-0.0710940735454553,0.0286666666666667,-0.00266666666666667,0.000907534246575414,0.00180136986301382,0.00155806284912763,0.00311940678035605,0,0,19
"IMDS","Ichino-Yaguchi",10,0.555619144698301,-0.0401743878148799,0.558721179816584,-0.0533864326481311,0.062,0.00433333333333333,0.000444053895723551,0.000852958406561299,0.00128430175550753,0.00256769160693615,0,0,19
"IMDS","Ichino-Yaguchi",20,0.557515250463822,-0.0318976870748299,0.554398678465531,-0.0479242488520753,0.101833333333333,-0.00025666666666667,0.000121830550402047,0.00025108225108228,0.0010134657958748,0.00202836885649604,0,0.000166666666666669,19
"IMDS","Ichino-Yaguchi",40,0.55513406750174,-0.0114951078636047,0.546815341846251,-0.0401397440176388,0.16375,-0.0104933333333333,5.14961725817109e-05,0.000100208768267107,0.000886719309094008,0.00177453297748886,0,0.000166666666666662,19
"IMDS","Ichino-Yaguchi",5,0.557625365296804,-0.0477311872146118,0.562793266399259,-0.0583960873095947,0.03,-0.00466666666666667,0.000817351598173532,0.00163470319634706,0.00168208775254075,0.0033605663147705,0,0,19
"IMDS","Int-Euclidean",10,0.528714411247803,-0.0237553368482718,0.531485120534836,-0.0372959611706945,0.0573333333333333,-0.00233333333333333,0.000275336848271857,0.000564733450497901,0.000672814803795552,0.00132983248137852,0,0,19
"IMDS","Int-Euclidean",20,0.52398146567718,-0.0169702040816327,0.525308362642354,-0.0328475080391333,0.0856666666666667,-0.00583333333333333,0.000121521335807007,0.000244279529993841,0.000553967834744262,0.0010875104492668,0,0,19
"IMDS","Int-Euclidean",40,0.523408796102992,0.00235832985386222,0.517752656879434,-0.0250541859655786,0.135416666666667,-0.0109633333333333,0.000209464161447404,0.000484342379958314,0.000487594606297992,0.000956824270273049,0,0.00025,19
"IMDS","Int-Euclidean",5,0.538308744292237,-0.0374481735159817,0.538160249690348,-0.0456279777870742,0.0333333333333333,-0.00266666666666667,0.000292237442922394,0.000584474885844788,0.000877771489037005,0.00175783973554483,0,0,19
"IMDS","Wasserstein",10,0.549356930287053,-0.0449485647334505,0.555107409650494,-0.0604955439669025,0.0656666666666667,0.0113333333333333,0.000371997656707701,0.000725248974809634,0.00128203504444302,0.00256289106139024,0,0,19
"IMDS","Wasserstein",20,0.55053915275201,-0.033377625231911,0.550131932388523,-0.0532967607644569,0.0954366666666667,0.000146666666666666,0.000215831787260368,0.000430426716141019,0.00101062197744073,0.00202392722759348,5e-04,0.00066666666666667,19
"IMDS","Wasserstein",40,0.55146556019485,-0.0169810438413361,0.5430147938803,-0.0457612901744088,0.158583333333333,-0.00620833333333334,5.20180932499503e-05,0.000101252609603253,0.000898133632347586,0.00179838694827811,0,8.3333333333338e-05,19
"IMDS","Wasserstein",5,0.555038584474886,-0.048424200913242,0.561309104182559,-0.0657986170238945,0.032,0.000666666666666668,0.000473744292237455,0.000963470319634618,0.00168536883464165,0.00336975334465295,0,0,19
"Int-UMAP","Centers-Euclidean",10,0.785819683655536,0.0395294200351494,0.81541095815481,0.0410653733287707,0.311333333333333,0.01436,4.10076157009165e-06,5.85823081433734e-06,1.63682176558266e-05,2.31338090279365e-05,0,0.00066666666666669,19
"Int-UMAP","Centers-Euclidean",20,0.742523116883117,0.0491270500927644,0.790484049185066,0.044536868782639,0.314333333333333,0.0144233333333333,1.85528756957432e-06,5.56586270872295e-06,1.40022838218679e-05,1.92003062388646e-05,0,0.000500000000000028,19
"Int-UMAP","Centers-Euclidean",40,0.724021513569937,0.0393288308977036,0.771154080184388,0.0420068374830993,0.368621666666667,0.0274016666666667,1.73973556016893e-06,2.43562978430312e-06,1.13693166389206e-05,1.58843307405676e-05,8.33333333333242e-05,5e-04,19
"Int-UMAP","Centers-Euclidean",5,0.817270182648402,0.0407617351598173,0.834765941547522,0.0428427508592334,0.304,0.01968,1.02739726026702e-05,2.05479452053403e-05,2.14500742345969e-05,3.05140635381285e-05,0,0.000666666666666677,19
"Int-UMAP","Hausdorff",10,0.793324346807264,0.0229465260691271,0.829268854622379,0.012860082749922,0.323,-0.00699333333333333,4.68658465146987e-06,8.20152313996125e-06,1.01537602303914e-05,1.82319408066622e-05,0,0.00133333333333333,19
"Int-UMAP","Hausdorff",20,0.746761014223871,0.0472862585034015,0.802322936769522,0.022964925608023,0.321666666666667,-0.00172999999999999,2.47371675943242e-06,5.56586270872295e-06,8.32271390027728e-06,1.37545904188852e-05,0,0.000833333333333325,19
"Int-UMAP","Hausdorff",40,0.713992233820459,0.0571824913013222,0.778181406282037,0.0281740088767457,0.354,-0.00300666666666667,1.56576200427416e-06,3.1315240084373e-06,7.02344322189852e-06,1.1813740356581e-05,0,0.000583333333333325,19
"Int-UMAP","Hausdorff",5,0.82965901826484,0.0120761187214612,0.851849170296364,0.00813054769462969,0.315333333333333,0.00334666666666667,9.13242009126236e-06,1.59817351598202e-05,1.4067639507509e-05,2.32136558636908e-05,0,0.00266666666666666,19
"Int-UMAP","Ichino-Yaguchi",10,0.798323889865261,0.0284298066783831,0.836788262965503,0.0171164250658175,0.340333333333333,0.000620000000000002,5.27240773284809e-06,1.05448154656962e-05,1.58140133250662e-05,1.49389538556532e-05,0,0.00133333333333335,19
