"IDR","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","kind"
"C-PCA","Ichino-Yaguchi",0.002,0.002,0.003,0.003,0.001,0.001,25,"minP"
"C-PCA","Wasserstein",0.002,0.002,0.003,0.003,0.001,0.001,25,"minP"
"C-PCA","Centers-Euclidean",0.002,0.002,0.003,0.003,0.001,0.001,25,"minP"
"V-PCA","Int-Euclidean",0.002,0.226,0.003,0.077,0.001,0.001,25,"minP"
"V-PCA","Hausdorff",0.002,0.002,0.003,0.01,0.001,0.001,25,"minP"
"V-PCA","Ichino-Yaguchi",0.002,0.002,0.003,0.003,0.001,0.001,25,"minP"
"V-PCA","Wasserstein",0.002,0.002,0.003,0.003,0.001,0.001,25,"minP"
"V-PCA","Centers-Euclidean",0.002,0.002,0.003,0.003,0.001,0.001,25,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"minP"
"SPCA","Int-Euclidean",0.003,0.286,0.002,0.101,0.001,0.001,25,"minP"
"SPCA","Hausdorff",0.003,0.02,0.002,0.002,0.001,0.001,25,"minP"
"SPCA","Ichino-Yaguchi",0.003,0.003,0.002,0.002,0.001,0.001,25,"minP"
"SPCA","Wasserstein",0.003,0.003,0.002,0.002,0.001,0.001,25,"minP"
"SPCA","Centers-Euclidean",0.003,0.003,0.002,0.002,0.001,0.001,25,"minP"
"IMDS","Int-Euclidean",0.004,0.177,0.062,0.267,0.391,0.883,25,"minP"
"IMDS","Hausdorff",0.004,0.004,0.005,0.005,0.007,1,25,"minP"
"IMDS","Ichino-Yaguchi",0.004,0.004,0.005,0.005,0.007,1,25,"minP"
"IMDS","Wasserstein",0.004,0.004,0.005,0.005,0.007,0.928,25,"minP"
"IMDS","Centers-Euclidean",1,0.999,1,0.984,1,0.957,25,"minP"
"Int-UMAP","Int-Euclidean",0.004,0.323,0.005,0.99,0.002,0.002,25,"minP"
"Int-UMAP","Hausdorff",0.004,0.875,0.005,1,0.002,0.002,25,"minP"
"Int-UMAP","Ichino-Yaguchi",0.004,0.021,0.005,0.037,0.002,0.002,25,"minP"
"Int-UMAP","Wasserstein",0.004,0.59,0.005,0.256,0.002,0.002,25,"minP"
"Int-UMAP","Centers-Euclidean",0.004,0.004,0.005,0.005,0.002,0.495,25,"minP"
