"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","rep","dr_input","eval_geom"
"Int-UMAP","Hausdorff",0.880720124282983,0.0193793817718292,0.925238711259428,0.0111191592196979,0.520375,-0.011625,FALSE,0,12,"std","raw"
"Int-UMAP","Ichino-Yaguchi",0.881411010197578,0.0186891332058636,0.926068788969598,0.00989498946651197,0.522625,-0.00987499999999999,FALSE,0,12,"std","raw"
"Int-UMAP","Wasserstein",0.88137810707457,0.0187469725940089,0.925905976037829,0.0102218014030207,0.521,-0.00987499999999999,FALSE,0,12,"std","raw"
"Int-UMAP","Centers-Euclidean",0.881378027405991,0.0187739005736137,0.925813299959517,0.0103553118071112,0.52125,-0.00962499999999999,FALSE,0,12,"std","raw"
"C-PCA","Int-Euclidean",0.919163240917782,0.142925908221797,0.918210616577112,0.147231650244183,0.416375,0.221,FALSE,0,12,"std","std"
"C-PCA","Hausdorff",0.919388942001275,0.142531230082855,0.917472304172571,0.148730496541921,0.4205,0.2235,FALSE,0,12,"std","std"
"C-PCA","Ichino-Yaguchi",0.919264340344168,0.1428304652645,0.918032823983018,0.147693118780794,0.419375,0.224,FALSE,0,12,"std","std"
"C-PCA","Wasserstein",0.919285691523263,0.142782345442957,0.91786272092475,0.14802862197513,0.419375,0.22375,FALSE,0,12,"std","std"
"C-PCA","Centers-Euclidean",0.91928529318037,0.142797163798598,0.917983108184185,0.147792008307714,0.41925,0.22375,FALSE,0,12,"std","std"
"V-PCA","Int-Euclidean",0.919158540471638,0.1429356277884,0.918196754429243,0.147257956455555,0.416375,0.221,FALSE,0,12,"std","std"
"V-PCA","Hausdorff",0.919430210325048,0.142449649458254,0.917468869742831,0.148737594427359,0.420625,0.223625,FALSE,0,12,"std","std"
"V-PCA","Ichino-Yaguchi",0.919264499681326,0.142830783938815,0.918048750776428,0.147661914740588,0.419375,0.224125,FALSE,0,12,"std","std"
"V-PCA","Wasserstein",0.919306086679414,0.142742192479286,0.917861518431855,0.148030316426015,0.419375,0.22375,FALSE,0,12,"std","std"
"V-PCA","Centers-Euclidean",0.91928529318037,0.142797163798598,0.917985632587604,0.147787504557062,0.41925,0.22375,FALSE,0,12,"std","std"
"MR-PCA","Int-Euclidean",0.919517447418738,0.142640694710006,0.91817551440424,0.147693818226918,0.422375,0.230375,FALSE,0,12,"std","std"
"MR-PCA","Hausdorff",0.919127310388783,0.14285086042065,0.917648204743575,0.148171947655499,0.416875,0.21975,FALSE,0,12,"std","std"
"MR-PCA","Ichino-Yaguchi",0.919284815168897,0.142794295729764,0.917988834899325,0.147788410851583,0.41925,0.224125,FALSE,0,12,"std","std"
"MR-PCA","Wasserstein",0.919281708094328,0.142788400254939,0.91786043898177,0.148034018799065,0.419,0.22375,FALSE,0,12,"std","std"
"MR-PCA","Centers-Euclidean",0.91928529318037,0.142797163798598,0.917983108184185,0.147792008307714,0.41925,0.22375,FALSE,0,12,"std","std"
"SPCA","Int-Euclidean",0.919163240917782,0.142925908221797,0.918210616577112,0.147231650244183,0.416375,0.221,FALSE,0,12,"std","std"
"SPCA","Hausdorff",0.919388942001275,0.142531230082855,0.917472304172571,0.148730496541921,0.4205,0.2235,FALSE,0,12,"std","std"
"SPCA","Ichino-Yaguchi",0.919264340344168,0.1428304652645,0.918032823983018,0.147693118780794,0.419375,0.224,FALSE,0,12,"std","std"
"SPCA","Wasserstein",0.919285691523263,0.142782345442957,0.91786272092475,0.14802862197513,0.419375,0.22375,FALSE,0,12,"std","std"
"SPCA","Centers-Euclidean",0.91928529318037,0.142797163798598,0.917983108184185,0.147792008307714,0.41925,0.22375,FALSE,0,12,"std","std"
"IMDS","Int-Euclidean",0.601466778202677,-0.0898130975143403,0.609030652863865,-0.103707779470096,0.04375,-0.00275,TRUE,0,12,"std","std"
"IMDS","Hausdorff",0.64535022307202,-0.0478349267049076,0.656002985909914,-0.0609306024056511,0.058,-0.002,TRUE,0,12,"std","std"
"IMDS","Ichino-Yaguchi",0.652906389420013,-0.0477347036328871,0.662111514508133,-0.0611561185499765,0.05825,-0.001375,TRUE,0,12,"std","std"
"IMDS","Wasserstein",0.643633444869344,-0.0687965264499681,0.651850604577346,-0.0826394196576092,0.05975,-0.00225,TRUE,0,12,"std","std"
"IMDS","Centers-Euclidean",0.637106118546845,-0.0932635436583812,0.642614738805493,-0.10531299233117,0.055625,-0.007875,TRUE,0,12,"std","std"
"Int-UMAP","Int-Euclidean",0.881280194391332,0.04513304652645,0.928858184376898,0.0296473467278972,0.549375,-0.03575,FALSE,0,12,"std","std"
"Int-UMAP","Hausdorff",0.880539754620778,0.0459421606118546,0.927718889532038,0.030258262377936,0.5425,-0.038875,FALSE,0,12,"std","std"
"Int-UMAP","Ichino-Yaguchi",0.880823135755258,0.0446019757807521,0.928775833125632,0.028909208865019,0.5465,-0.039375,FALSE,0,12,"std","std"
"Int-UMAP","Wasserstein",0.880776131293818,0.0445742511153602,0.928621144324566,0.0291438365745837,0.544625,-0.038,FALSE,0,12,"std","std"
"Int-UMAP","Centers-Euclidean",0.880760755258126,0.0446024537922244,0.928574165535185,0.0292430429847175,0.545125,-0.03825,FALSE,0,12,"std","std"
"C-PCA","Int-Euclidean",0.968509719566603,0.0476586998087953,0.967544791207655,0.0506152204423877,0.472625,0.222,FALSE,0,13,"raw","raw"
"C-PCA","Hausdorff",0.968162045889101,0.048325685149777,0.967122744776715,0.0513786283554435,0.471375,0.2225,FALSE,0,13,"raw","raw"
"C-PCA","Ichino-Yaguchi",0.968403680688336,0.0478637667304015,0.967327778984749,0.0510540041072841,0.474125,0.225125,FALSE,0,13,"raw","raw"
"C-PCA","Wasserstein",0.968413718929254,0.0478462396430848,0.967325440105149,0.0510550443201478,0.47425,0.22575,FALSE,0,13,"raw","raw"
"C-PCA","Centers-Euclidean",0.968405831739962,0.0478620140216699,0.967334084235661,0.0510371849869519,0.47425,0.2255,FALSE,0,13,"raw","raw"
"V-PCA","Int-Euclidean",0.96852597195666,0.0476255576800509,0.967564546508988,0.0505800105804021,0.473,0.22225,FALSE,0,13,"raw","raw"
"V-PCA","Hausdorff",0.9681534416826,0.0483413001912046,0.96710602385606,0.0514110009824659,0.471375,0.222375,FALSE,0,13,"raw","raw"
"V-PCA","Ichino-Yaguchi",0.9684517208413,0.0477667304015297,0.967297923404167,0.0511140684034426,0.474625,0.225875,FALSE,0,13,"raw","raw"
"V-PCA","Wasserstein",0.968439531548757,0.0477914276609306,0.967292677878106,0.0511196586412901,0.4745,0.226125,FALSE,0,13,"raw","raw"
"V-PCA","Centers-Euclidean",0.968451959847036,0.0477675270873168,0.96729298335267,0.0511162801885639,0.474625,0.22625,FALSE,0,13,"raw","raw"
"MR-PCA","Int-Euclidean",0.970486057998725,0.0441043658381134,0.968977483336549,0.0480026821199905,0.475375,0.23275,FALSE,0,13,"raw","raw"
"MR-PCA","Hausdorff",0.970334847036329,0.0443612173358827,0.968946156680026,0.0479038708542677,0.473875,0.22925,FALSE,0,13,"raw","raw"
"MR-PCA","Ichino-Yaguchi",0.970534894837476,0.0439929891650733,0.968725986287273,0.0484408175177476,0.475125,0.23225,FALSE,0,13,"raw","raw"
"MR-PCA","Wasserstein",0.970507249840663,0.044054333970682,0.968824361145529,0.0482765029092694,0.47575,0.233125,FALSE,0,13,"raw","raw"
"MR-PCA","Centers-Euclidean",0.970534098151689,0.043997769279796,0.968944319994213,0.0480516680851775,0.4755,0.230625,FALSE,0,13,"raw","raw"
"SPCA","Int-Euclidean",0.97049936265137,0.0440060548119822,0.968956913543,0.0479241733442447,0.475625,0.2245,FALSE,0,13,"raw","raw"
"SPCA","Hausdorff",0.970606994901211,0.0439058317399618,0.968875360364026,0.0481917492311637,0.4755,0.23375,FALSE,0,13,"raw","raw"
"SPCA","Ichino-Yaguchi",0.97046717654557,0.0441586998087954,0.968913630409427,0.0481319404034371,0.476,0.228875,FALSE,0,13,"raw","raw"
"SPCA","Wasserstein",0.970462157425112,0.0441725621414915,0.968963322431357,0.0480366575022165,0.475875,0.22875,FALSE,0,13,"raw","raw"
"SPCA","Centers-Euclidean",0.970467734225621,0.0441598151688974,0.968908760622411,0.0481383008850041,0.476,0.22875,FALSE,0,13,"raw","raw"
"IMDS","Int-Euclidean",0.520255736137667,0.0088728489483747,0.527071896003109,0.0081886104666824,0.02825,0.00325,TRUE,0,13,"raw","raw"
"IMDS","Hausdorff",0.544488129381772,0.0346563097514341,0.548747398401612,0.0421599907093084,0.033625,0.003125,TRUE,0,13,"raw","raw"
"IMDS","Ichino-Yaguchi",0.545834130019121,0.0405748884639898,0.551380741087905,0.0476096772039078,0.0335,0.00225,TRUE,0,13,"raw","raw"
"IMDS","Wasserstein",0.539975462077756,0.0252756532823455,0.54584681984878,0.0308875719683147,0.034,-0.001125,TRUE,0,13,"raw","raw"
"IMDS","Centers-Euclidean",0.52807361376673,0.0185771191841938,0.534594225500748,0.0251648807759962,0.031625,-0.000625000000000001,TRUE,0,13,"raw","raw"
"Int-UMAP","Int-Euclidean",0.773523980242192,0.0158949968132569,0.852808771984146,0.00284146831824661,0.40825,-0.027,FALSE,0,13,"raw","raw"
"Int-UMAP","Hausdorff",0.771379142766093,0.0132044295729764,0.852673008745124,-0.00431297736131731,0.408125,-0.033625,FALSE,0,13,"raw","raw"
"Int-UMAP","Ichino-Yaguchi",0.775276051625239,0.0143312619502868,0.85646359975748,-0.0017713123366431,0.413,-0.03225,FALSE,0,13,"raw","raw"
"Int-UMAP","Wasserstein",0.773931883365201,0.0147286488209051,0.855308551381398,-0.0018095505018014,0.41125,-0.03175,FALSE,0,13,"raw","raw"
"Int-UMAP","Centers-Euclidean",0.771756612492033,0.0193902166985341,0.85294838772124,0.00342778777473943,0.408875,-0.02725,FALSE,0,13,"raw","raw"
"C-PCA","Int-Euclidean",0.952800908221797,0.0670932122370937,0.951566868819391,0.0755908586059425,0.48325,0.169,FALSE,0,13,"std","raw"
"C-PCA","Hausdorff",0.952492511153601,0.0672813894200128,0.950977170483681,0.0763850877830475,0.48025,0.165625,FALSE,0,13,"std","raw"
"C-PCA","Ichino-Yaguchi",0.952614643084767,0.0671645952836202,0.951589008421672,0.0753728467934916,0.480625,0.16625,FALSE,0,13,"std","raw"
"C-PCA","Wasserstein",0.952580226258763,0.0672343849585723,0.951661015014038,0.0752450419932099,0.480625,0.16625,FALSE,0,13,"std","raw"
"C-PCA","Centers-Euclidean",0.952614722753346,0.0671634799235182,0.951646916909724,0.0752635845658512,0.480375,0.1655,FALSE,0,13,"std","raw"
"V-PCA","Int-Euclidean",0.952797960484385,0.0670901848311026,0.951519646076849,0.075679878265667,0.483375,0.169,FALSE,0,13,"std","raw"
"V-PCA","Hausdorff",0.952454429572976,0.0673486297004462,0.950872528119014,0.0765905524276666,0.480375,0.166,FALSE,0,13,"std","raw"
"V-PCA","Ichino-Yaguchi",0.952534894837476,0.0673196303377948,0.95150076796199,0.0755503414832455,0.480625,0.167,FALSE,0,13,"std","raw"
"V-PCA","Wasserstein",0.952457377310389,0.0674724346717654,0.951600838337359,0.0753653689040925,0.48025,0.166,FALSE,0,13,"std","raw"
"V-PCA","Centers-Euclidean",0.952527326322498,0.0673325366475462,0.951553643530012,0.0754503676015873,0.48025,0.165875,FALSE,0,13,"std","raw"
"MR-PCA","Int-Euclidean",0.952619104525175,0.0670304333970682,0.951723752559162,0.0749961573112336,0.479875,0.1645,FALSE,0,13,"std","raw"
"MR-PCA","Hausdorff",0.952571940726577,0.0672445825366476,0.951114368120372,0.0762422152499385,0.482,0.1685,FALSE,0,13,"std","raw"
"MR-PCA","Ichino-Yaguchi",0.952636073932441,0.0671223709369025,0.95162669065511,0.0752916739383474,0.480625,0.167125,FALSE,0,13,"std","raw"
"MR-PCA","Wasserstein",0.952587157425112,0.0672202039515615,0.951657339616577,0.0752407888063372,0.48075,0.167375,FALSE,0,13,"std","raw"
"MR-PCA","Centers-Euclidean",0.952614722753346,0.0671634799235182,0.951646916909724,0.0752635845658512,0.480375,0.1655,FALSE,0,13,"std","raw"
"SPCA","Int-Euclidean",0.952800908221797,0.0670932122370937,0.951566868819391,0.0755908586059425,0.48325,0.169,FALSE,0,13,"std","raw"
"SPCA","Hausdorff",0.952492511153601,0.0672813894200128,0.950977170483681,0.0763850877830475,0.48025,0.165625,FALSE,0,13,"std","raw"
"SPCA","Ichino-Yaguchi",0.952614643084767,0.0671645952836202,0.951589008421672,0.0753728467934916,0.480625,0.16625,FALSE,0,13,"std","raw"
"SPCA","Wasserstein",0.952580226258763,0.0672343849585723,0.951661015014038,0.0752450419932099,0.480625,0.16625,FALSE,0,13,"std","raw"
"SPCA","Centers-Euclidean",0.952614722753346,0.0671634799235182,0.951646916909724,0.0752635845658512,0.480375,0.1655,FALSE,0,13,"std","raw"
"IMDS","Int-Euclidean",0.520800350541746,0.0108441682600382,0.525908521339334,0.015185491619356,0.028875,0.002,TRUE,0,13,"std","raw"
"IMDS","Hausdorff",0.542428457616316,0.0343342893562779,0.546841198732945,0.0407651347772972,0.035375,0.0025,TRUE,0,13,"std","raw"
"IMDS","Ichino-Yaguchi",0.544813575525813,0.0430197578075207,0.54947317248802,0.0491808496427963,0.035625,0.00275,TRUE,0,13,"std","raw"
"IMDS","Wasserstein",0.539273103887827,0.0260130656469089,0.544632183780834,0.0300877047863098,0.034875,0.000125,TRUE,0,13,"std","raw"
"IMDS","Centers-Euclidean",0.528577517527087,0.0193322179732314,0.53551505954419,0.0251720773942254,0.034125,0.00275,TRUE,0,13,"std","raw"
"Int-UMAP","Int-Euclidean",0.786786169534735,5.35372848948779e-05,0.861789554232749,-0.00493926845782877,0.43275,-0.03225,FALSE,0,13,"std","raw"
"Int-UMAP","Hausdorff",0.784882090503505,-0.0013699808795411,0.861818446795436,-0.0107851532239093,0.432375,-0.033875,FALSE,0,13,"std","raw"
"Int-UMAP","Ichino-Yaguchi",0.78746287444232,0.000329509241555059,0.864878194229706,-0.00866112492090715,0.435125,-0.036125,FALSE,0,13,"std","raw"
"Int-UMAP","Wasserstein",0.786762906309751,-0.000404397705545012,0.863844491332924,-0.00894377621750114,0.435125,-0.0345,FALSE,0,13,"std","raw"
"Int-UMAP","Centers-Euclidean",0.787450685149777,-0.0012962077756532,0.864029769386642,-0.00869630172979852,0.434875,-0.03575,FALSE,0,13,"std","raw"
"C-PCA","Int-Euclidean",0.927533460803059,0.127388463989803,0.925270542135573,0.134014198500422,0.46275,0.232125,FALSE,0,13,"std","std"
"C-PCA","Hausdorff",0.927243068833652,0.127774219247929,0.924296419253807,0.135679096080184,0.46175,0.225125,FALSE,0,13,"std","std"
"C-PCA","Ichino-Yaguchi",0.927353170809433,0.127734384958572,0.925289638294232,0.133969085931392,0.46225,0.232,FALSE,0,13,"std","std"
"C-PCA","Wasserstein",0.92732361376673,0.127789674952199,0.925440092993921,0.133666873600361,0.462125,0.231375,FALSE,0,13,"std","std"
"C-PCA","Centers-Euclidean",0.927353728489484,0.127729445506692,0.925395954424943,0.133759975210606,0.462125,0.231125,FALSE,0,13,"std","std"
"V-PCA","Int-Euclidean",0.927596398980242,0.127260356915233,0.925260281495505,0.134029624912633,0.462875,0.231875,FALSE,0,13,"std","std"
"V-PCA","Hausdorff",0.927237492033142,0.127788240917782,0.924193046980943,0.135891046381637,0.462,0.2255,FALSE,0,13,"std","std"
"V-PCA","Ichino-Yaguchi",0.927317319949012,0.127809910771192,0.925212225068627,0.134130663317173,0.462375,0.23225,FALSE,0,13,"std","std"
"V-PCA","Wasserstein",0.927231755895475,0.127975302740599,0.925419137225529,0.133717359749537,0.462,0.23125,FALSE,0,13,"std","std"
"V-PCA","Centers-Euclidean",0.927309990439771,0.127820745697897,0.925306630463506,0.133943479166144,0.462125,0.23125,FALSE,0,13,"std","std"
"MR-PCA","Int-Euclidean",0.927523024219248,0.127604047163799,0.925678171873019,0.13339960883902,0.463625,0.234625,FALSE,0,13,"std","std"
"MR-PCA","Hausdorff",0.927322737412364,0.127602772466539,0.924470184488298,0.135332866410396,0.461625,0.229,FALSE,0,13,"std","std"
"MR-PCA","Ichino-Yaguchi",0.927392845761632,0.127656309751434,0.925371865009969,0.133805333652008,0.4625,0.232875,FALSE,0,13,"std","std"
"MR-PCA","Wasserstein",0.927337635436584,0.127763862332696,0.925433207288024,0.133676662434165,0.4625,0.232125,FALSE,0,13,"std","std"
"MR-PCA","Centers-Euclidean",0.927353728489484,0.127729445506692,0.925395954424943,0.133759975210606,0.462125,0.231125,FALSE,0,13,"std","std"
"SPCA","Int-Euclidean",0.927533460803059,0.127388463989803,0.925270542135573,0.134014198500422,0.46275,0.232125,FALSE,0,13,"std","std"
"SPCA","Hausdorff",0.927243068833652,0.127774219247929,0.924296419253807,0.135679096080184,0.46175,0.225125,FALSE,0,13,"std","std"
"SPCA","Ichino-Yaguchi",0.927353170809433,0.127734384958572,0.925289638294232,0.133969085931392,0.46225,0.232,FALSE,0,13,"std","std"
"SPCA","Wasserstein",0.92732361376673,0.127789674952199,0.925440092993921,0.133666873600361,0.462125,0.231375,FALSE,0,13,"std","std"
"SPCA","Centers-Euclidean",0.927353728489484,0.127729445506692,0.925395954424943,0.133759975210606,0.462125,0.231125,FALSE,0,13,"std","std"
"IMDS","Int-Euclidean",0.551928377947737,-0.0297815487571702,0.560182907933613,-0.0407878509961392,0.037375,0.001,TRUE,0,13,"std","std"
"IMDS","Hausdorff",0.576479445506692,0.00138049713193122,0.580107727284591,-0.00751620838444833,0.04675,-0.0015,TRUE,0,13,"std","std"
"IMDS","Ichino-Yaguchi",0.578723231357553,0.00871988527724665,0.584558499477377,0.00161957880207403,0.046625,-0.000375,TRUE,0,13,"std","std"
"IMDS","Wasserstein",0.572873486297004,-0.0078613766730401,0.578163369311307,-0.0170926841603261,0.046,-0.001125,TRUE,0,13,"std","std"
"IMDS","Centers-Euclidean",0.562649378585086,-0.0179676545570426,0.571183699864427,-0.0248374425366625,0.0435,0.0025,TRUE,0,13,"std","std"
"Int-UMAP","Int-Euclidean",0.797342335882728,0.00436408540471644,0.87275046451326,0.00406666357033811,0.46525,-0.035125,FALSE,0,13,"std","std"
"Int-UMAP","Hausdorff",0.795502390057361,0.00170331421287451,0.871734013199231,-0.00319860828133975,0.462,-0.047375,FALSE,0,13,"std","std"
"Int-UMAP","Ichino-Yaguchi",0.797357313575526,0.00450239005736142,0.874534747630456,-0.000335602353619152,0.466625,-0.04,FALSE,0,13,"std","std"
"Int-UMAP","Wasserstein",0.797021510516252,0.00291140854047167,0.873831948856499,-0.00111024192135464,0.466375,-0.038125,FALSE,0,13,"std","std"
"Int-UMAP","Centers-Euclidean",0.797757488846399,0.00191778202676862,0.874048844220724,-0.000924703814420919,0.466125,-0.038,FALSE,0,13,"std","std"
"C-PCA","Int-Euclidean",0.968067399617591,0.0485114722753346,0.966220296570274,0.0533200852266572,0.4575,0.231125,FALSE,0,14,"raw","raw"
"C-PCA","Hausdorff",0.968027166985341,0.0486215742511154,0.966264672268548,0.0532961264247163,0.459,0.2295,FALSE,0,14,"raw","raw"
"C-PCA","Ichino-Yaguchi",0.968114165073295,0.0484533142128745,0.966443126137773,0.0530026780683209,0.4585,0.232,FALSE,0,14,"raw","raw"
"C-PCA","Wasserstein",0.968116236456342,0.0484341937539834,0.966445247186819,0.0529896071688792,0.458625,0.232125,FALSE,0,14,"raw","raw"
"C-PCA","Centers-Euclidean",0.968112810707457,0.0484566602931803,0.966467890688854,0.0529526213961252,0.458625,0.232625,FALSE,0,14,"raw","raw"
"V-PCA","Int-Euclidean",0.968067877629063,0.0485124282982792,0.96623031133797,0.0533012963551521,0.4575,0.23075,FALSE,0,14,"raw","raw"
"V-PCA","Hausdorff",0.968059114085405,0.0485599107711918,0.966272962837574,0.0532812730038874,0.45925,0.22975,FALSE,0,14,"raw","raw"
"V-PCA","Ichino-Yaguchi",0.968114324410452,0.0484536328871893,0.966421898054533,0.0530456059344421,0.4585,0.23175,FALSE,0,14,"raw","raw"
"V-PCA","Wasserstein",0.968104365838113,0.0484569789674952,0.966436570323081,0.0530055398265476,0.458625,0.23225,FALSE,0,14,"raw","raw"
"V-PCA","Centers-Euclidean",0.968124840662843,0.048432919056724,0.966450682075124,0.0529875563843139,0.458625,0.232375,FALSE,0,14,"raw","raw"
"MR-PCA","Int-Euclidean",0.969033620140217,0.0470430210325048,0.967205525398339,0.0515465660095456,0.467375,0.223625,FALSE,0,14,"raw","raw"
"MR-PCA","Hausdorff",0.968759560229445,0.0470111536010197,0.967710977687498,0.050021496879532,0.465875,0.206375,FALSE,0,14,"raw","raw"
"MR-PCA","Ichino-Yaguchi",0.968857871255577,0.04727660930529,0.967727249832432,0.0504116112492091,0.46425,0.212625,FALSE,0,14,"raw","raw"
"MR-PCA","Wasserstein",0.968855401529637,0.0473354047163799,0.96785957373706,0.050386078906735,0.466375,0.223125,FALSE,0,14,"raw","raw"
"MR-PCA","Centers-Euclidean",0.968950924155513,0.0471762268961122,0.967810301276182,0.0505473214966578,0.4655,0.221875,FALSE,0,14,"raw","raw"
"SPCA","Int-Euclidean",0.969160611854684,0.0466692160611855,0.967843602801777,0.0504211981392686,0.466625,0.221375,FALSE,0,14,"raw","raw"
"SPCA","Hausdorff",0.969050509878904,0.0468926067558955,0.967821409141693,0.0505260824312611,0.466875,0.224625,FALSE,0,14,"raw","raw"
"SPCA","Ichino-Yaguchi",0.969105720203951,0.0468650414276609,0.967850956049023,0.0505261702885181,0.46675,0.225,FALSE,0,14,"raw","raw"
"SPCA","Wasserstein",0.969121653919694,0.0468162842574888,0.96791674588747,0.0503881736199288,0.466625,0.225125,FALSE,0,14,"raw","raw"
